assign_date,cve_id,cwe_id,cve_publish_date,cvss2_accesscomplexity,cvss2_accessvector,cvss2_authentication,cvss2_availabilityimpact,cvss2_basescore,cvss2_confidentialityimpact,cvss2_exploitabilityscore,cvss2_impactscore,cvss2_integrityimpact,cvss2_obtainallprivilege,cvss2_obtainotherprivilege,cvss2_obtainuserprivilege,cvss2_severity,cvss2_userinteractionrequired,num_of_affected_cpe,num_of_reference,nvd_poc_link,train_label,assign_to_publish,dw_users,dw_post,reference_tag,reference_source,cpe_products,cpe_vendors,cve_description
2015-08-14,CVE-2015-6142,CWE-119,2015-12-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,2,5,f,t,117,0,0,edge internet_explorer,microsoft,MS SECTRACK MISC,na,"Microsoft Internet Explorer 11 and Microsoft Edge allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Microsoft Browser Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-6140, CVE-2015-6143, CVE-2015-6153, CVE-2015-6158, CVE-2015-6159, and CVE-2015-6160."
2015-08-14,CVE-2015-6172,CWE-20,2015-12-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,7,2,f,f,117,9,7,word office office_compatibility_pack,microsoft,MS SECTRACK,na,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2016, Word 2013 RT SP1, and Office Compatibility Pack SP3 allow remote attackers to execute arbitrary code via a crafted email message processed by Outlook, aka ""Microsoft Office RCE Vulnerability."""
2015-08-14,CVE-2015-6160,CWE-119,2015-12-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,3,f,f,117,0,0,internet_explorer,microsoft,MS SECTRACK MISC,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-6140, CVE-2015-6142, CVE-2015-6143, CVE-2015-6153, CVE-2015-6158, and CVE-2015-6159."
2015-08-14,CVE-2015-6127,CWE-200,2015-12-09,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,4,4,t,t,117,2,4,windows_vista windows_8 windows_7 windows_8.1,microsoft,MS BID SECTRACK EXPLOIT-DB,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory,"Windows Media Center in Microsoft Windows Vista SP2, Windows 7 SP1, Windows 8, and Windows 8.1 allows remote attackers to read arbitrary files via a crafted .mcl file, aka ""Windows Media Center Information Disclosure Vulnerability."""
2015-08-14,CVE-2015-6124,CWE-119,2015-12-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,5,2,f,t,117,4,3,word office office_compatibility_pack,microsoft,MS SECTRACK,na,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, and Office Compatibility Pack SP3 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-12-02,CVE-2015-8449,NVD-CWE-Other,2015-12-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,18,11,f,f,8,0,0,linux_kernel air iphone_os android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in the MovieClip object implementation in Adobe Flash Player before 18.0.268 and 19.x and 20.x before 20.0.228 on Windows and OS X and before 11.2.202.554 on Linux, Adobe AIR before 20.0.204, Adobe AIR SDK before 20.0.204, and Adobe AIR SDK & Compiler before 20.0.204 allows attackers to execute arbitrary code via a crafted lineTo method call, a different vulnerability than CVE-2015-8048, CVE-2015-8049, CVE-2015-8050, CVE-2015-8055, CVE-2015-8056, CVE-2015-8057, CVE-2015-8058, CVE-2015-8059, CVE-2015-8061, CVE-2015-8062, CVE-2015-8063, CVE-2015-8064, CVE-2015-8065, CVE-2015-8066, CVE-2015-8067, CVE-2015-8068, CVE-2015-8069, CVE-2015-8070, CVE-2015-8071, CVE-2015-8401, CVE-2015-8402, CVE-2015-8403, CVE-2015-8404, CVE-2015-8405, CVE-2015-8406, CVE-2015-8410, CVE-2015-8411, CVE-2015-8412, CVE-2015-8413, CVE-2015-8414, CVE-2015-8420, CVE-2015-8421, CVE-2015-8422, CVE-2015-8423, CVE-2015-8424, CVE-2015-8425, CVE-2015-8426, CVE-2015-8427, CVE-2015-8428, CVE-2015-8429, CVE-2015-8430, CVE-2015-8431, CVE-2015-8432, CVE-2015-8433, CVE-2015-8434, CVE-2015-8435, CVE-2015-8436, CVE-2015-8437, CVE-2015-8441, CVE-2015-8442, CVE-2015-8447, CVE-2015-8448, CVE-2015-8450, CVE-2015-8452, and CVE-2015-8454."
2015-12-02,CVE-2015-8418,CWE-119,2015-12-10,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,18,10,f,t,8,0,0,linux_kernel air iphone_os android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Adobe Flash Player before 18.0.268 and 19.x and 20.x before 20.0.228 on Windows and OS X and before 11.2.202.554 on Linux, Adobe AIR before 20.0.204, Adobe AIR SDK before 20.0.204, and Adobe AIR SDK & Compiler before 20.0.204 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2015-8045, CVE-2015-8047, CVE-2015-8060, CVE-2015-8408, CVE-2015-8416, CVE-2015-8417, CVE-2015-8419, CVE-2015-8443, CVE-2015-8444, CVE-2015-8451, and CVE-2015-8455."
2015-12-23,CVE-2015-8663,CWE-119,2015-12-24,LOW,NETWORK,NONE,PARTIAL,7.5,PARTIAL,10,6.4,PARTIAL,f,f,f,HIGH,t,1,4,f,f,1,0,0,ffmpeg,ffmpeg,MLIST SECTRACK SUSE CONFIRM,na,"The ff_get_buffer function in libavcodec/utils.c in FFmpeg before 2.8.4 preserves width and height values after a failure, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via a crafted .mov file."
2015-12-23,CVE-2015-8641,NVD-CWE-Other,2015-12-28,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,21,12,f,f,5,0,0,linux_kernel air android windows mac_os_x air_sdk_&_compiler air_sdk flash_player iphone_os,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.324 and 19.x and 20.x before 20.0.267 on Windows and OS X and before 11.2.202.559 on Linux, Adobe AIR before 20.0.233, Adobe AIR SDK before 20.0.233, and Adobe AIR SDK & Compiler before 20.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2015-8634, CVE-2015-8635, CVE-2015-8638, CVE-2015-8639, CVE-2015-8640, CVE-2015-8642, CVE-2015-8643, CVE-2015-8646, CVE-2015-8647, CVE-2015-8648, CVE-2015-8649, and CVE-2015-8650."
2015-12-23,CVE-2015-8651,CWE-189,2015-12-28,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,21,12,f,t,5,27,24,linux_kernel air android windows mac_os_x air_sdk_&_compiler air_sdk flash_player iphone_os,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Integer overflow in Adobe Flash Player before 18.0.324 and 19.x and 20.x before 20.0.267 on Windows and OS X and before 11.2.202.559 on Linux, Adobe AIR before 20.0.233, Adobe AIR SDK before 20.0.233, and Adobe AIR SDK & Compiler before 20.0.233 allows attackers to execute arbitrary code via unspecified vectors."
2015-12-04,CVE-2016-0010,CWE-119,2016-01-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,12,2,f,f,40,10,9,excel_for_mac word_for_mac word_viewer office powerpoint_for_mac,microsoft,MS SECTRACK,na,"Microsoft Office 2007 SP3, Office 2010 SP2, Office 2013 SP1, Office 2013 RT SP1, Office 2016, Excel for Mac 2011, PowerPoint for Mac 2011, Word for Mac 2011, Excel 2016 for Mac, PowerPoint 2016 for Mac, Word 2016 for Mac, and Word Viewer allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-12-04,CVE-2016-0015,CWE-119,2016-01-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,11,4,t,t,40,0,0,windows_server_2008 windows_vista windows_8 windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS SECTRACK EXPLOIT-DB MISC,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory,"DirectShow in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 Gold and 1511 allows remote attackers to execute arbitrary code via a crafted file, aka ""DirectShow Heap Corruption Remote Code Execution Vulnerability."""
2015-12-04,CVE-2016-0034,CWE-20,2016-01-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,2,f,t,40,8,10,silverlight,microsoft,MS SECTRACK,na,"Microsoft Silverlight 5 before 5.1.41212.0 mishandles negative offsets during decoding, which allows remote attackers to execute arbitrary code or cause a denial of service (object-header corruption) via a crafted web site, aka ""Silverlight Runtime Remote Code Execution Vulnerability."""
2016-02-01,CVE-2016-2199,CWE-352,2016-02-01,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,1,1,f,f,0,0,0,vulnerability_manager,mcafee,CONFIRM,Vendor Advisory,Multiple cross-site request forgery (CSRF) vulnerabilities in the Organizations and Remediation management page in Enterprise Manager in McAfee Vulnerability Manager (MVM) before 7.5.10 allow remote attackers to hijack the authentication of administrators for requests that have unspecified impact via unknown vectors.
2016-02-03,CVE-2016-2213,CWE-119,2016-02-03,MEDIUM,NETWORK,NONE,PARTIAL,4.3,NONE,8.6,2.9,NONE,f,f,f,MEDIUM,t,1,3,f,f,0,0,0,ffmpeg,ffmpeg,SECTRACK GENTOO CONFIRM,na,The jpeg2000_decode_tile function in libavcodec/jpeg2000dec.c in FFmpeg before 2.8.6 allows remote attackers to cause a denial of service (out-of-bounds array read access) via crafted JPEG 2000 data.
2015-12-16,CVE-2016-0801,CWE-20,2016-02-07,LOW,ADJACENT_NETWORK,NONE,COMPLETE,8.3,COMPLETE,6.5,10,COMPLETE,f,f,f,HIGH,f,9,13,f,f,53,4,3,android watchos mac_os_x tvos iphone_os,google apple,SECTRACK CONFIRM MLIST APPLE EXPLOIT-DB, Vendor Advisory,"The Broadcom Wi-Fi driver in the kernel in Android 4.x before 4.4.4, 5.x before 5.1.1 LMY49G, and 6.x before 2016-02-01 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via crafted wireless control message packets, aka internal bug 25662029."
2015-12-16,CVE-2016-0728,NVD-CWE-Other,2016-02-08,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,f,26,42,f,t,54,52,33,server_migration_pack linux_kernel android,linux google hp,REDHAT DEBIAN FEDORA UBUNTU BID SECTRACK CONFIRM SUSE HP MISC MLIST EXPLOIT-DB, Vendor Advisory,"The join_session_keyring function in security/keys/process_keys.c in the Linux kernel before 4.4.1 mishandles object references in a certain error case, which allows local users to gain privileges or cause a denial of service (integer overflow and use-after-free) via crafted keyctl commands."
2016-02-02,CVE-2016-2200,CWE-20,2016-02-08,LOW,NETWORK,NONE,COMPLETE,7.8,NONE,10,6.9,NONE,f,f,f,HIGH,f,15,5,f,f,6,0,0,simatic_s7-1511-1_pn_cpu simatic_s7-1517f-3_pn/dp_cpu simatic_s7-1515-2_pn_cpu simatic_s7-1517-3_pn/dp_cpu simatic_s7-1513f-1_pn_cpu simatic_s7-1500_cpu_firmware simatic_s7-1511f-1_pn_cpu simatic_s7-1513-1_pn_cpu simatic_s7-1518-4_pn/dp_cpu simatic_s7-1516-3_pn/dp_cpu simatic_s7-1515f-2_pn_cpu simatic_s7-1512c-1_pn_cpu simatic_s7-1518f-4_pn/dp_cpu simatic_s7-1516f-3_pn/dp_cpu simatic_s7-1511c-1_pn_cpu,siemens,BID SECTRACK MISC CONFIRM,Third Party Advisory US Government Resource Third Party Advisory VDB Entry Vendor Advisory ,Siemens SIMATIC S7-1500 CPU devices before 1.8.3 allow remote attackers to cause a denial of service (STOP mode transition) via crafted packets on TCP port 102.
2016-02-02,CVE-2016-2201,CWE-20,2016-02-08,LOW,NETWORK,NONE,NONE,5,NONE,10,2.9,PARTIAL,f,f,f,MEDIUM,f,15,5,f,f,6,0,0,simatic_s7-1511-1_pn_cpu simatic_s7-1517f-3_pn/dp_cpu simatic_s7-1515-2_pn_cpu simatic_s7-1517-3_pn/dp_cpu simatic_s7-1500_cpu_firmware simatic_s7-1513f-1_pn_cpu simatic_s7-1511f-1_pn_cpu simatic_s7-1513-1_pn_cpu simatic_s7-1518-4_pn/dp_cpu simatic_s7-1515f-2_pn_cpu simatic_s7-1518f-4_pn/dp_cpu simatic_s7-1512c-1_pn_cpu simatic_s7-1516-3_pn/dp_cpu simatic_s7-1516f-3_pn/dp_cpu simatic_s7-1511c-1_pn_cpu,siemens,BID SECTRACK MISC CONFIRM,Third Party Advisory US Government Resource Third Party Advisory VDB Entry Vendor Advisory ,Siemens SIMATIC S7-1500 CPU devices before 1.8.3 allow remote attackers to bypass a replay protection mechanism via packets on TCP port 102.
2015-12-04,CVE-2016-0072,CWE-119,2016-02-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,f,68,0,0,internet_explorer,microsoft,MS SECTRACK MISC,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0060, CVE-2016-0061, CVE-2016-0063, and CVE-2016-0067."
2015-12-04,CVE-2016-0037,CWE-20,2016-02-10,LOW,NETWORK,NONE,PARTIAL,5,NONE,10,2.9,NONE,f,f,f,MEDIUM,f,3,3,f,f,68,0,0,windows_server_2012,microsoft,MS BID SECTRACK,na,"The forms-based authentication implementation in Active Directory Federation Services (ADFS) 3.0 in Microsoft Windows Server 2012 R2 allows remote attackers to cause a denial of service (daemon outage) via crafted data, aka ""Microsoft Active Directory Federation Services Denial of Service Vulnerability."""
2015-12-04,CVE-2016-0038,CWE-119,2016-02-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,9,3,f,f,68,0,0,windows_vista windows_server_2008 windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS IDEFENSE SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory Not Applicable,"Windows Journal in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 Gold and 1511 allows remote attackers to execute arbitrary code via a crafted Journal file, aka ""Windows Journal Memory Corruption Vulnerability."""
2015-12-04,CVE-2016-0022,CWE-119,2016-02-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,11,3,f,t,68,0,0,word office_compatibility_pack word_viewer sharepoint_server word_for_mac office_web_apps_server,microsoft,MS SECTRACK,na,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps Server 2013 SP1, and SharePoint Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0052."
2015-12-04,CVE-2016-0053,CWE-119,2016-02-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,11,3,f,t,68,0,0,word office_compatibility_pack word_viewer sharepoint_server office_web_apps_server office,microsoft,MS SECTRACK,na,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word 2016, Office Compatibility Pack SP3, Word Viewer, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps Server 2013 SP1, and SharePoint Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-12-04,CVE-2016-0063,CWE-119,2016-02-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,5,t,t,68,0,0,internet_explorer,microsoft,MS SECTRACK EXPLOIT-DB MISC,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Exploit Third Party Advisory ,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0060, CVE-2016-0061, CVE-2016-0067, and CVE-2016-0072."
2016-02-11,CVE-2016-2326,CWE-190,2016-02-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,4,7,f,f,1,0,0,ubuntu_linux ffmpeg debian_linux,debian ffmpeg canonical,DEBIAN UBUNTU BID SECTRACK CONFIRM GENTOO,Third Party Advisory Third Party Advisory VDB Entry Patch Vendor Advisory ,Integer overflow in the asf_write_packet function in libavformat/asfenc.c in FFmpeg before 2.8.5 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted PTS (aka presentation timestamp) value in a .mov file.
2015-12-04,CVE-2016-0087,CWE-264,2016-03-09,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,t,5,3,f,f,96,0,0,windows_7 windows_vista windows_server_2008,microsoft,MS BID SECTRACK,na,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 do not properly validate handles, which allows local users to gain privileges via a crafted application, aka ""Windows Elevation of Privilege Vulnerability."""
2015-12-04,CVE-2016-0021,CWE-119,2016-03-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,t,96,6,4,infopath,microsoft,MS BID SECTRACK,na,"Microsoft InfoPath 2007 SP3, 2010 SP2, and 2013 SP1 allows remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-12-04,CVE-2016-0091,CWE-20,2016-03-09,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,10,4,f,f,96,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK MISC,na,"OLE in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows remote attackers to execute arbitrary code via a crafted file, aka ""Windows OLE Memory Remote Code Execution Vulnerability,"" a different vulnerability than CVE-2016-0092."
2015-12-04,CVE-2016-0092,CWE-20,2016-03-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,10,4,f,f,96,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK MISC,na,"OLE in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows remote attackers to execute arbitrary code via a crafted file, aka ""Windows OLE Memory Remote Code Execution Vulnerability,"" a different vulnerability than CVE-2016-0091."
2015-12-04,CVE-2016-0093,CWE-264,2016-03-09,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,t,10,4,f,f,96,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK EXPLOIT-DB,na,"The kernel-mode driver in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability,"" a different vulnerability than CVE-2016-0094, CVE-2016-0095, and CVE-2016-0096."
2015-12-04,CVE-2016-0094,CWE-264,2016-03-09,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,t,10,4,f,f,96,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK EXPLOIT-DB,na,"The kernel-mode driver in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows local users to gain privileges via a crafted application, aka ""Win32k Elevation of Privilege Vulnerability,"" a different vulnerability than CVE-2016-0093, CVE-2016-0095, and CVE-2016-0096."
2015-12-04,CVE-2016-0105,CWE-119,2016-03-09,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,4,5,f,t,96,0,0,edge internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 9 through 11 and Microsoft Edge allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Microsoft Browser Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0107, CVE-2016-0111, CVE-2016-0112, and CVE-2016-0113."
2015-12-04,CVE-2016-0112,CWE-119,2016-03-09,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,3,5,f,t,96,0,0,internet_explorer,microsoft,MS BID SECTRACK MISC,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0105, CVE-2016-0107, CVE-2016-0111, and CVE-2016-0113."
2015-12-04,CVE-2016-0113,CWE-119,2016-03-09,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,3,4,f,t,96,0,0,internet_explorer,microsoft,MS BID SECTRACK MISC,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0105, CVE-2016-0107, CVE-2016-0111, and CVE-2016-0112."
2015-12-04,CVE-2016-0124,CWE-119,2016-03-09,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,1,3,f,t,96,0,0,edge,microsoft,MS BID SECTRACK,na,"Microsoft Edge allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Microsoft Edge Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0116, CVE-2016-0123, CVE-2016-0129, and CVE-2016-0130."
2015-12-22,CVE-2016-1005,CWE-119,2016-03-12,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,36,9,f,f,81,2,2,linux_kernel flash_player_esr iphone_os air android mac_os_x air_sdk_&_compiler air_sdk flash_player windows windows_8.1 windows_10 chrome_os,linux microsoft adobe apple google,BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Adobe Flash Player before 18.0.333 and 19.x through 21.x before 21.0.182 on Windows and OS X and before 11.2.202.577 on Linux, Adobe AIR before 21.0.176, Adobe AIR SDK before 21.0.176, and Adobe AIR SDK & Compiler before 21.0.176 allow attackers to execute arbitrary code or cause a denial of service (uninitialized pointer dereference and memory corruption) via crafted MPEG-4 data, a different vulnerability than CVE-2016-0960, CVE-2016-0961, CVE-2016-0962, CVE-2016-0986, CVE-2016-0989, CVE-2016-0992, and CVE-2016-1002."
2015-12-22,CVE-2016-1010,CWE-189,2016-03-12,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,36,8,f,t,81,2,3,linux_kernel air flash_player_esr android windows mac_os_x air_sdk_&_compiler air_sdk flash_player iphone_os windows_8.1 windows_10 chrome_os,linux microsoft adobe apple google,BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Integer overflow in Adobe Flash Player before 18.0.333 and 19.x through 21.x before 21.0.182 on Windows and OS X and before 11.2.202.577 on Linux, Adobe AIR before 21.0.176, Adobe AIR SDK before 21.0.176, and Adobe AIR SDK & Compiler before 21.0.176 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2016-0963 and CVE-2016-0993."
2016-01-12,CVE-2016-1599,CWE-79,2016-03-24,MEDIUM,NETWORK,NONE,NONE,4.3,NONE,8.6,2.9,PARTIAL,f,f,f,MEDIUM,t,6,3,f,f,72,0,0,self_service_password_reset,microfocus,BID CONFIRM, Vendor Advisory,Cross-site scripting (XSS) vulnerability in NetIQ Self Service Password Reset (SSPR) 2.x and 3.x before 3.3.1 HF2 allows remote attackers to inject arbitrary web script or HTML via a crafted URL.
2016-01-13,CVE-2016-1757,CWE-362,2016-03-24,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,2,8,f,t,71,0,0,iphone_os mac_os_x,apple,SECTRACK CONFIRM MISC APPLE EXPLOIT-DB, Vendor Advisory,Race condition in the kernel in Apple iOS before 9.3 and OS X before 10.11.4 allows attackers to execute arbitrary code in a privileged context via a crafted app.
2015-12-22,CVE-2016-1019,NVD-CWE-noinfo,2016-04-07,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,27,15,f,t,107,56,56,linux_kernel mac_os_x flash_player windows windows_8.1 windows_10 chrome_os,linux microsoft adobe apple google,MS REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Vendor Advisory,"Adobe Flash Player 21.0.197 and earlier allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via unspecified vectors, as exploited in the wild in April 2016."
