CVE-ID,MITRE Assign Date,CVE Description,Label
cve-2015-8046,2015-11-02,use-after-fre vulner adob flash player 18.0.261 19.x 19.0.245 window OS X 11.2.202.548 linux adob air 19.0.241 adob air sdk 19.0.241 adob air sdk compil 19.0.241 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-7651 cve-2015-7652 cve-2015-7653 cve-2015-7654 cve-2015-7655 cve-2015-7656 cve-2015-7657 cve-2015-7658 cve-2015-7660 cve-2015-7661 cve-2015-7663 cve-2015-8042 cve-2015-8043 cve-2015-8044,t
cve-2015-8048,2015-11-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8103,2015-11-09,the jenkin cli subsystem jenkin 1.638 lt 1.625.2 allow remot attack execut arbitrari code via craft serial java object relat problemat webapps/root/web-inf/lib/commons-collections- .jar file `` groovi variant 'ysoseri '',t
cve-2015-8309,2015-11-20,directori travers vulner cherri music 0.36.0 allow remot authent user read arbitrari file via `` valu '' paramet `` download '',t
cve-2015-8426,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8428,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8413,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8430,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8410,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8431,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8420,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8422,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8412,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8429,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8411,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8424,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8425,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8421,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8434,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8427,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8423 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2015-8423,2015-12-02,use-after-fre vulner adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8048 cve-2015-8049 cve-2015-8050 cve-2015-8055 cve-2015-8056 cve-2015-8057 cve-2015-8058 cve-2015-8059 cve-2015-8061 cve-2015-8062 cve-2015-8063 cve-2015-8064 cve-2015-8065 cve-2015-8066 cve-2015-8067 cve-2015-8068 cve-2015-8069 cve-2015-8070 cve-2015-8071 cve-2015-8401 cve-2015-8402 cve-2015-8403 cve-2015-8404 cve-2015-8405 cve-2015-8406 cve-2015-8410 cve-2015-8411 cve-2015-8412 cve-2015-8413 cve-2015-8414 cve-2015-8420 cve-2015-8421 cve-2015-8422 cve-2015-8424 cve-2015-8425 cve-2015-8426 cve-2015-8427 cve-2015-8428 cve-2015-8429 cve-2015-8430 cve-2015-8431 cve-2015-8432 cve-2015-8433 cve-2015-8434 cve-2015-8435 cve-2015-8436 cve-2015-8437 cve-2015-8441 cve-2015-8442 cve-2015-8447 cve-2015-8448 cve-2015-8449 cve-2015-8450 cve-2015-8452 cve-2015-8454,t
cve-2016-0093,2015-12-04,the kernel-mod driver microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` win32k elev privileg vulner '' differ vulner cve-2016-0094 cve-2016-0095 cve-2016-0096,t
cve-2016-0094,2015-12-04,the kernel-mod driver microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` win32k elev privileg vulner '' differ vulner cve-2016-0093 cve-2016-0095 cve-2016-0096,t
cve-2016-0099,2015-12-04,the secondari logon servic microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 properli process request handl allow local user gain privileg via craft applic aka `` secondari logon elev privileg vulner '',t
cve-2016-0143,2015-12-04,the kernel-mod driver microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` win32k elev privileg vulner '' differ vulner cve-2016-0165 cve-2016-0167,t
cve-2016-0122,2015-12-04,microsoft excel 2007 sp3 excel 2010 sp2 excel 2013 sp1 excel 2013 RT sp1 excel 2016 word 2016 mac offic compat pack sp3 excel viewer allow remot attack execut arbitrari code via craft offic document aka `` microsoft offic memori corrupt vulner '',t
cve-2016-0151,2015-12-04,the client-serv run-tim subsystem csrss microsoft window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 mismanag process token allow local user gain privileg via craft applic aka `` window csrss secur featur bypass vulner '',t
cve-2016-0108,2015-12-04,microsoft internet explor 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0102 cve-2016-0103 cve-2016-0106 cve-2016-0109 cve-2016-0114,t
cve-2016-0145,2015-12-04,the font librari microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 offic 2007 sp3 2010 sp2 word viewer .net framework 3.0 sp2 3.5 3.5.1 skype busi 2016 lync 2010 lync 2010 attende lync 2013 sp1 live meet 2007 consol allow remot attack execut arbitrari code via craft embed font aka `` graphic memori corrupt vulner '',t
cve-2016-0051,2015-12-04,the webdav client microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 allow local user gain privileg via craft applic aka `` webdav elev privileg vulner '',t
cve-2016-0049,2015-12-04,kerbero microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window 10 gold 1511 properli valid password chang allow remot attack bypass authent deploy craft key distribut center kdc perform sign-in action aka `` window kerbero secur featur bypass '',t
cve-2016-0079,2015-12-04,the kernel microsoft window 10 gold 1511 1607 allow local user gain privileg via craft applic make api call access sensit inform registri aka `` window kernel local elev privileg vulner '',t
cve-2016-0073,2015-12-04,the kernel microsoft window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 1607 allow local user gain privileg via craft applic make api call access sensit inform registri aka `` window kernel local elev privileg vulner '' differ vulner cve-2016-0075,t
cve-2016-0075,2015-12-04,the kernel microsoft window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 1607 allow local user gain privileg via craft applic make api call access sensit inform registri aka `` window kernel local elev privileg vulner '' differ vulner cve-2016-0073,t
cve-2016-0111,2015-12-04,microsoft internet explor 9 11 microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft browser memori corrupt vulner '' differ vulner cve-2016-0105 cve-2016-0107 cve-2016-0112 cve-2016-0113,t
cve-2016-0120,2015-12-04,the adob type manag librari microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 allow remot attack caus denial servic system hang via craft opentyp font aka `` opentyp font pars vulner '',t
cve-2016-0121,2015-12-04,the adob type manag librari microsoft window vista sp2 window server 2008 sp2 R2 sp1 window 7 sp1 window 8.1 window server 2012 gold R2 window RT 8.1 window 10 gold 1511 allow remot attack execut arbitrari code via craft opentyp font aka `` opentyp font pars vulner '',t
