CVE-ID,MITRE Assign Date,CVE Description,Label
cve-2016-1072,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1025,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1026 cve-2016-1027 cve-2016-1028 cve-2016-1029 cve-2016-1032 cve-2016-1033,f
cve-2016-1071,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-0960,2015-12-22,adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-0961 cve-2016-0962 cve-2016-0986 cve-2016-0989 cve-2016-0992 cve-2016-1002 cve-2016-1005,f
cve-2016-1066,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1065 cve-2016-1067 cve-2016-1068 cve-2016-1069 cve-2016-1070 cve-2016-1075 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-1065,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1066 cve-2016-1067 cve-2016-1068 cve-2016-1069 cve-2016-1070 cve-2016-1075 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-1033,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1025 cve-2016-1026 cve-2016-1027 cve-2016-1028 cve-2016-1029 cve-2016-1032,f
cve-2016-1032,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1025 cve-2016-1026 cve-2016-1027 cve-2016-1028 cve-2016-1029 cve-2016-1033,f
cve-2016-1067,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1065 cve-2016-1066 cve-2016-1068 cve-2016-1069 cve-2016-1070 cve-2016-1075 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-1068,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1065 cve-2016-1066 cve-2016-1067 cve-2016-1069 cve-2016-1070 cve-2016-1075 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-1073,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1031,2015-12-22,use-after-fre vulner adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1011 cve-2016-1013 cve-2016-1016 cve-2016-1017,f
cve-2016-1030,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack bypass intend access restrict via unspecifi vector,f
cve-2016-1029,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1025 cve-2016-1026 cve-2016-1027 cve-2016-1028 cve-2016-1032 cve-2016-1033,f
cve-2016-1028,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1025 cve-2016-1026 cve-2016-1027 cve-2016-1029 cve-2016-1032 cve-2016-1033,f
cve-2016-1027,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1025 cve-2016-1026 cve-2016-1028 cve-2016-1029 cve-2016-1032 cve-2016-1033,f
cve-2016-1026,2015-12-22,adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1012 cve-2016-1020 cve-2016-1021 cve-2016-1022 cve-2016-1023 cve-2016-1024 cve-2016-1025 cve-2016-1027 cve-2016-1028 cve-2016-1029 cve-2016-1032 cve-2016-1033,f
cve-2016-1070,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1065 cve-2016-1066 cve-2016-1067 cve-2016-1068 cve-2016-1069 cve-2016-1075 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-1069,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1065 cve-2016-1066 cve-2016-1067 cve-2016-1068 cve-2016-1070 cve-2016-1075 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-0937,2015-12-22,use-after-fre vulner ocg object implement adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0932 cve-2016-0934 cve-2016-0940 cve-2016-0941,f
cve-2016-1009,2015-12-22,adob reader acrobat 11.0.15 acrobat acrobat reader DC classic 15.006.30121 acrobat acrobat reader DC continu 15.010.20060 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1007,f
cve-2016-1075,2015-12-22,use-after-fre vulner adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1045 cve-2016-1046 cve-2016-1047 cve-2016-1048 cve-2016-1049 cve-2016-1050 cve-2016-1051 cve-2016-1052 cve-2016-1053 cve-2016-1054 cve-2016-1055 cve-2016-1056 cve-2016-1057 cve-2016-1058 cve-2016-1059 cve-2016-1060 cve-2016-1061 cve-2016-1065 cve-2016-1066 cve-2016-1067 cve-2016-1068 cve-2016-1069 cve-2016-1070 cve-2016-1094 cve-2016-1121 cve-2016-1122 cve-2016-4102 cve-2016-4107,f
cve-2016-1013,2015-12-22,use-after-fre vulner adob flash player 18.0.343 19.x 21.x 21.0.213 window OS X 11.2.202.616 linux allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-1011 cve-2016-1016 cve-2016-1017 cve-2016-1031,t
cve-2016-0933,2015-12-22,adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-0931 cve-2016-0936 cve-2016-0938 cve-2016-0939 cve-2016-0942 cve-2016-0944 cve-2016-0945 cve-2016-0946,f
cve-2016-0934,2015-12-22,use-after-fre vulner agm.dll adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code via multiple-lay pdf document differ vulner cve-2016-0932 cve-2016-0937 cve-2016-0940 cve-2016-0941,f
cve-2016-1034,2015-12-22,the sync process javascript api creativ cloud librari adob creativ cloud desktop applic 3.6.0.244 allow remot attack read write arbitrari file via unspecifi vector,f
cve-2016-1035,2015-12-22,adob robohelp server 9 9.0.1 mishandl sql queri allow attack obtain sensit inform via unspecifi vector,f
cve-2016-0935,2015-12-22,doubl free vulner adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code via craft extgstat dictionari,f
cve-2016-0950,2015-12-22,adob connect 9.5.2 allow remot attack spoof user interfac via unspecifi vector,f
cve-2016-1002,2015-12-22,adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-0960 cve-2016-0961 cve-2016-0962 cve-2016-0986 cve-2016-0989 cve-2016-0992 cve-2016-1005,t
cve-2016-1001,2015-12-22,heap-bas buffer overflow adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector,t
cve-2016-0936,2015-12-22,adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via craft jpeg 2000 data differ vulner cve-2016-0931 cve-2016-0933 cve-2016-0938 cve-2016-0939 cve-2016-0942 cve-2016-0944 cve-2016-0945 cve-2016-0946,f
cve-2016-1000,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-0999,t
cve-2016-0999,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-1000,t
cve-2016-0998,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0999 cve-2016-1000,t
cve-2016-0997,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0998 cve-2016-0999 cve-2016-1000,t
cve-2016-0996,2015-12-22,use-after-fre vulner setinterv method adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via craft argument differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0997 cve-2016-0998 cve-2016-0999 cve-2016-1000,f
cve-2016-0995,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-0999 cve-2016-1000,f
cve-2016-0994,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code use actioncallmethod opcod craft argument differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0991 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-0999 cve-2016-1000,f
cve-2016-0993,2015-12-22,integ overflow adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0963 cve-2016-1010,f
cve-2016-0992,2015-12-22,adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-0960 cve-2016-0961 cve-2016-0962 cve-2016-0986 cve-2016-0989 cve-2016-1002 cve-2016-1005,f
cve-2016-0991,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0990 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-0999 cve-2016-1000,f
cve-2016-0990,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0988 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-0999 cve-2016-1000,f
cve-2016-0989,2015-12-22,adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-0960 cve-2016-0961 cve-2016-0962 cve-2016-0986 cve-2016-0992 cve-2016-1002 cve-2016-1005,f
cve-2016-0938,2015-12-22,the acroform plugin adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-0931 cve-2016-0933 cve-2016-0936 cve-2016-0939 cve-2016-0942 cve-2016-0944 cve-2016-0945 cve-2016-0946,f
cve-2016-0988,2015-12-22,use-after-fre vulner adob flash player 18.0.333 19.x 21.x 21.0.182 window OS X 11.2.202.577 linux adob air 21.0.176 adob air sdk 21.0.176 adob air sdk compil 21.0.176 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0987 cve-2016-0990 cve-2016-0991 cve-2016-0994 cve-2016-0995 cve-2016-0996 cve-2016-0997 cve-2016-0998 cve-2016-0999 cve-2016-1000,f
cve-2016-1074,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1095,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1093,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-0932,2015-12-22,use-after-fre vulner doc object implement adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code via unspecifi vector differ vulner cve-2016-0934 cve-2016-0937 cve-2016-0940 cve-2016-0941,f
cve-2016-1076,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1077,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,t
cve-2016-1078,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1079,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack obtain sensit inform process memori via unspecifi vector differ vulner cve-2016-1092,f
