CVE-ID,MITRE Assign Date,CVE Description,Label
cve-2015-7987,2015-10-27,multipl buffer overflow mdnsrespond 625.41.2 allow remot attack read write out-of-bound memori locat via vector involv 1 getvalueforipv4addr 2 getvalueformacaddr 3 rfc3110_import 4 copynsec3resourcerecord function,f
cve-2015-8034,2015-11-02,the state.sl function salt 2015.8.3 use weak permiss cach data allow local user obtain sensit inform read file,f
cve-2015-8051,2015-11-02,the adob premier clip app 1.2.1 io mishandl unspecifi input unknown impact attack vector,f
cve-2015-8040,2015-11-02,the rtsp_getdlsendtim method cnc_ctrl control samsung smartview allow remot attack execut arbitrari code via index valu,f
cve-2015-8039,2015-11-02,samsung smartview allow remot attack execut arbitrari code via unspecifi vector 1 dvrsetupsav method stwaxconfig control 2 sendcustompacket method stwaxconfignvr control trigger untrust pointer derefer,f
cve-2015-8090,2015-11-09,the web server compon tibco loglog uniti 1.1.1 allow remot authent user gain privileg consequ obtain sensit inform via http request,f
cve-2015-8304,2015-11-20,integ overflow huawei P7 phone softwar p7-l07 v100r001c01b606 allow remot attack gain privileg via craft applic system camera permiss,f
cve-2015-8396,2015-12-02,integ overflow imageregionread :readintobuff function mediastorageandfileformat/gdcmimageregionreader.cxx grassroot dicom aka gdcm 2.6.2 allow attack execut arbitrari code via craft header dimens dicom imag file trigger buffer overflow,f
cve-2015-8445,2015-12-02,integ overflow shader filter implement adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via larg bitmapdata sourc object,f
cve-2015-8415,2015-12-02,buffer overflow adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector,f
cve-2015-8400,2015-12-02,the http fallback implement shell In A box aka shellinabox 2.19 make easier remot attack conduct dn rebind attack via `` /plain '' url,f
cve-2015-8456,2015-12-02,adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code leverag unspecifi `` type confus '' differ vulner cve-2015-8439,f
cve-2015-8439,2015-12-02,the sharedobject object implement adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code leverag unspecifi `` type confus '' getremot call differ vulner cve-2015-8456,f
cve-2015-8461,2015-12-02,race condit resolver.c name isc bind 9.9.8 9.9.8-p2 9.10.3 9.10.3-p2 allow remot attack caus denial servic insist assert failur daemon exit via unspecifi vector,f
cve-2015-8399,2015-12-02,atlassian confluenc 5.8.17 allow remot authent user read configur file via decoratornam paramet 1 spaces/viewdefaultdecorator.act 2 admin/viewdefaultdecorator.act,f
cve-2015-8446,2015-12-02,heap-bas buffer overflow adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via mp3 file comm tag mishandl memori alloc differ vulner cve-2015-8438,f
cve-2015-8398,2015-12-02,cross-sit script xss vulner atlassian confluenc 5.8.17 allow remot attack inject arbitrari web script html via path_info rest/prototype/1/session/check,f
cve-2015-8438,2015-12-02,heap-bas buffer overflow adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via craft xml object mishandl tostr call differ vulner cve-2015-8446,f
cve-2015-8453,2015-12-02,adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack bypass aslr protect mechan via jit data differ vulner cve-2015-8409 cve-2015-8440,f
cve-2015-8457,2015-12-02,stack-bas buffer overflow adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8407,f
cve-2015-8409,2015-12-02,adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack bypass intend access restrict via unspecifi vector differ vulner cve-2015-8440 cve-2015-8453,f
cve-2015-8440,2015-12-02,adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack bypass intend access restrict via unspecifi vector differ vulner cve-2015-8409 cve-2015-8453,f
cve-2015-8407,2015-12-02,stack-bas buffer overflow adob flash player 18.0.268 19.x 20.x 20.0.228 window OS X 11.2.202.554 linux adob air 20.0.204 adob air sdk 20.0.204 adob air sdk compil 20.0.204 allow attack execut arbitrari code via unspecifi vector differ vulner cve-2015-8457,f
cve-2015-8458,2015-12-02,heap-bas buffer overflow agm.dll adob reader acrobat 10.x 10.1.16 11.x 11.0.13 acrobat acrobat reader DC classic 2015.006.30094 acrobat acrobat reader DC continu 2015.009.20069 window OS X allow attack execut arbitrari code via multiple-lay pdf document differ vulner cve-2015-6696 cve-2015-6698,f
cve-2015-8473,2015-12-04,the issu api redmin 2.6.8 3.0.x 3.0.6 3.1.x 3.1.2 allow remot authent user obtain sensit inform changeset messag leverag permiss read issu relat changeset project,f
cve-2015-8466,2015-12-04,swift3 1.9 allow remot attack conduct replay attack via author request lack date header,f
cve-2016-0106,2015-12-04,microsoft internet explor 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0102 cve-2016-0103 cve-2016-0108 cve-2016-0109 cve-2016-0114,f
cve-2016-0084,2015-12-04,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '',f
cve-2015-8472,2015-12-04,buffer overflow png_set_plt function libpng 1.65 1.1.x 1.2.x 1.2.55 1.3.x 1.4.x 1.4.18 1.5.x 1.5.25 1.6.x 1.6.20 allow remot attack caus denial servic applic crash possibl unspecifi impact via small bit-depth valu ihdr aka imag header chunk png imag note vulner exist incomplet fix cve-2015-8126,f
cve-2016-0012,2015-12-04,microsoft offic 2007 sp3 excel 2007 sp3 powerpoint 2007 sp3 visio 2007 sp3 word 2007 sp3 offic 2010 sp2 excel 2010 sp2 powerpoint 2010 sp2 visio 2010 sp2 word 2010 sp2 offic 2013 sp1 excel 2013 sp1 powerpoint 2013 sp1 visio 2013 sp1 word 2013 sp1 excel 2013 RT sp1 powerpoint 2013 RT sp1 word 2013 RT sp1 offic 2016 excel 2016 powerpoint 2016 visio 2016 word 2016 visual basic 6.0 runtim allow remot attack bypass aslr protect mechan via unspecifi vector aka `` microsoft offic aslr bypass '',f
cve-2016-0132,2015-12-04,microsoft .net framework 2.0 sp2 3.0 sp2 3.5 3.5.1 4.5.2 4.6 4.6.1 mishandl signatur valid unspecifi element xml document allow remot attack spoof signatur via modifi document aka `` .net xml valid secur featur bypass '',f
cve-2015-8476,2015-12-04,multipl crlf inject vulner phpmailer 5.2.14 allow attack inject arbitrari smtp command via crlf sequenc 1 email address validateaddress function class.phpmailer.php 2 smtp command sendcommand function class.smtp.php differ vulner cve-2012-0796,f
cve-2016-0116,2015-12-04,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '' differ vulner cve-2016-0123 cve-2016-0124 cve-2016-0129 cve-2016-0130,f
cve-2016-0129,2015-12-04,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '' differ vulner cve-2016-0116 cve-2016-0123 cve-2016-0124 cve-2016-0130,f
cve-2016-0054,2015-12-04,microsoft excel 2007 sp3 excel 2010 sp2 excel 2013 sp1 excel 2013 RT sp1 excel 2016 excel mac 2011 excel 2016 mac offic compat pack sp3 excel viewer excel servic sharepoint server 2007 sp3 excel servic sharepoint server 2010 sp2 excel servic sharepoint server 2013 sp1 offic web app 2010 sp2 allow remot attack execut arbitrari code via craft offic document aka `` microsoft offic memori corrupt vulner '',f
cve-2016-0130,2015-12-04,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '' differ vulner cve-2016-0116 cve-2016-0123 cve-2016-0124 cve-2016-0129,f
cve-2016-0003,2015-12-04,microsoft edg allow remot attack execut arbitrari code via unspecifi vector aka `` microsoft edg memori corrupt vulner '',f
cve-2016-0033,2015-12-04,microsoft .net framework 2.0 sp2 3.5 3.5.1 4.5.2 4.6 4.6.1 prevent recurs compil xslt transform allow remot attack caus denial servic perform degrad via craft xslt data aka `` .net framework stack overflow denial servic vulner '',f
cve-2016-0103,2015-12-04,microsoft internet explor 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0102 cve-2016-0106 cve-2016-0108 cve-2016-0109 cve-2016-0114,f
cve-2016-0114,2015-12-04,microsoft internet explor 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0102 cve-2016-0103 cve-2016-0106 cve-2016-0108 cve-2016-0109,f
cve-2016-0123,2015-12-04,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '' differ vulner cve-2016-0116 cve-2016-0124 cve-2016-0129 cve-2016-0130,f
cve-2016-0138,2015-12-04,microsoft exchang server 2007 sp3 2010 sp3 2013 sp1 2013 cumul updat 12 2013 cumul updat 13 2016 cumul updat 1 2016 cumul updat 2 mispars e-mail messag allow remot authent user obtain sensit outlook applic inform leverag send As right aka `` microsoft exchang inform disclosur vulner '',f
cve-2016-0156,2015-12-04,microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` microsoft edg memori corrupt vulner '' differ vulner cve-2016-0155 cve-2016-0157,f
cve-2016-0107,2015-12-04,microsoft internet explor 9 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0105 cve-2016-0111 cve-2016-0112 cve-2016-0113,f
cve-2016-0186,2015-12-04,the chakra javascript engin microsoft edg allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` script engin memori corrupt vulner '' differ vulner cve-2016-0191 cve-2016-0193,f
cve-2016-0067,2015-12-04,microsoft internet explor 9 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0060 cve-2016-0061 cve-2016-0063 cve-2016-0072,f
cve-2016-0072,2015-12-04,microsoft internet explor 9 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '' differ vulner cve-2016-0060 cve-2016-0061 cve-2016-0063 cve-2016-0067,f
cve-2016-0104,2015-12-04,microsoft internet explor 10 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '',f
cve-2016-0064,2015-12-04,microsoft internet explor 10 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '',f
cve-2016-0166,2015-12-04,microsoft internet explor 11 allow remot attack execut arbitrari code caus denial servic memori corrupt via craft web site aka `` internet explor memori corrupt vulner '',f
cve-2016-0496,2015-12-09,unspecifi vulner micro cwdirect compon oracl retail applic 12.5 13.0 14.0 15.0 16.0 17.0 18.0 allow remot attack affect confidenti via unknown vector relat order entri,f
cve-2015-8567,2015-12-15,memori leak net/vmxnet3.c qemu allow remot attack caus denial servic memori consumpt,f
cve-2016-0794,2015-12-16,the lwp filter libreoffic 5.0.4 allow remot attack caus denial servic memori corrupt possibl unspecifi impact via craft lotuswordpro lwp document,f
cve-2016-0819,2015-12-16,the qualcomm perform compon android 4.x 4.4.4 5.x 5.1.1 lmy49h 6.x 2016-03-01 allow attack gain privileg via craft applic aka intern bug 25364034,f
cve-2016-0757,2015-12-16,openstack imag servic glanc 2015.1.3 kilo 11.0.x 11.0.2 liberti show_multiple_loc enabl allow remot authent user chang imag statu upload new imag data remov last locat imag,f
cve-2016-0795,2015-12-16,libreoffic 5.0.5 allow remot attack caus denial servic memori corrupt possibl unspecifi impact via craft lwptocsuperlayout record lotuswordpro lwp document,f
cve-2016-0877,2015-12-17,memori leak moxa secur router edr-g903 devic 3.4.12 allow remot attack caus denial servic memori consumpt execut ping function,f
cve-2016-0865,2015-12-17,tollgrad smartgrid lighthous sensor manag system sm softwar em 5.1 4.1 build 16 allow remot authent user chang arbitrari password via unspecifi vector,f
cve-2015-8605,2015-12-17,isc dhcp 4.x 4.1-esv-r12-p1 4.2.x 4.3.x 4.3.3-p1 allow remot attack caus denial servic applic crash via invalid length field udp ipv4 packet,f
cve-2016-1112,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack obtain sensit inform via unspecifi vector,f
cve-2016-0949,2015-12-22,adob connect 9.5.2 allow remot attack unspecifi impact via craft paramet url,f
cve-2016-1080,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1008,2015-12-22,untrust search path vulner adob reader acrobat 11.0.15 acrobat acrobat reader DC classic 15.006.30121 acrobat acrobat reader DC continu 15.010.20060 window OS X allow local user gain privileg via trojan hors dll unspecifi directori,f
cve-2015-8617,2015-12-22,format string vulner zend_throw_or_error function zend/zend_execute_api.c php 7.x 7.0.1 allow remot attack execut arbitrari code via format string specifi string misus class name lead incorrect error handl,f
cve-2016-1043,2015-12-22,integ overflow adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code via unspecifi vector,f
cve-2015-8615,2015-12-22,the hvm_set_callback_via function arch/x86/hvm/irq.c xen 4.6 limit number printk consol messag log new callback method allow local hvm guest OS user caus denial servic via larg number chang callback method hvm_param_callback_irq,f
cve-2016-0950,2015-12-22,adob connect 9.5.2 allow remot attack spoof user interfac via unspecifi vector,f
cve-2016-0935,2015-12-22,doubl free vulner adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code via craft extgstat dictionari,f
cve-2016-1111,2015-12-22,doubl free vulner adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow attack execut arbitrari code via craft graphic state dictionari,f
cve-2016-1130,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1064,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-0957,2015-12-22,dispatch 4.1.5 adob experi manag 5.6.1 6.0 6.1 properli implement url filter allow remot attack bypass dispatch rule via unspecifi vector,f
cve-2016-0947,2015-12-22,untrust search path vulner adob download manag use adob reader acrobat 11.0.14 acrobat acrobat reader DC classic 15.006.30119 acrobat acrobat reader DC continu 15.010.20056 window OS X allow local user gain privileg via craft resourc unspecifi directori,f
cve-2016-1120,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1095,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1125,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1116,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1093,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1063,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1088,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1076,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1037 cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
cve-2016-1037,2015-12-22,adob reader acrobat 11.0.16 acrobat acrobat reader DC classic 15.006.30172 acrobat acrobat reader DC continu 15.016.20039 window OS X allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector differ vulner cve-2016-1063 cve-2016-1064 cve-2016-1071 cve-2016-1072 cve-2016-1073 cve-2016-1074 cve-2016-1076 cve-2016-1077 cve-2016-1078 cve-2016-1080 cve-2016-1081 cve-2016-1082 cve-2016-1083 cve-2016-1084 cve-2016-1085 cve-2016-1086 cve-2016-1088 cve-2016-1093 cve-2016-1095 cve-2016-1116 cve-2016-1118 cve-2016-1119 cve-2016-1120 cve-2016-1123 cve-2016-1124 cve-2016-1125 cve-2016-1126 cve-2016-1127 cve-2016-1128 cve-2016-1129 cve-2016-1130 cve-2016-4088 cve-2016-4089 cve-2016-4090 cve-2016-4093 cve-2016-4094 cve-2016-4096 cve-2016-4097 cve-2016-4098 cve-2016-4099 cve-2016-4100 cve-2016-4101 cve-2016-4103 cve-2016-4104 cve-2016-4105,f
