CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2016-2837,2016-03-01,2016-12-19,6.8,heap-bas buffer overflow clearkey content decrypt modul cdm encrypt media extens eme api mozilla firefox 48.0 firefox esr 45.x 45.3 might allow remot attack execut arbitrari code provid malform video leverag gecko media plugin gmp sandbox bypass,thi vulner allow remot attack execut arbitrari code vulner instal mozilla firefox user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl clearkey encrypt media the issu lie failur valid length encrypt data prior copi heap-bas buffer An attack leverag vulner execut code within context current process,f,f,t
cve-2016-2850,2016-03-06,,0.0,botan 1.11.x 1.11.29 enforc tl polici 1 signatur algorithm 2 ecc curv allow remot attack conduct downgrad attack via unspecifi vector,,f,f,f
cve-2015-8832,2016-03-06,,0.0,multipl incomplet blacklist vulner inc/core/class.dc.core.php dotclear 2.8.2 allow remot authent user `` manag media item '' `` manag entri comment '' permiss execut arbitrari php code upload file 1 .pht 2 .php 3 .phtml extens,,f,f,f
cve-2016-2855,2016-03-06,,0.0,the huawei mobil broadband HL servic 22.001.25.00.03 earlier use weak acl mobilebrserv program data directori allow local user gain system privileg modifi version.dl,,f,f,f
cve-2016-3062,2016-03-09,,0.0,the mov_read_dref function libavformat/mov.c libav 11.7 ffmpeg 0.11 allow remot attack caus denial servic memori corrupt execut arbitrari code via entri valu dref box mp4 file,,f,f,f
cve-2015-8833,2016-03-09,,0.0,use-after-fre vulner create_smp_dialog function gtk-dialog.c off-the-record messag otr pidgin-otr plugin 4.0.2 pidgin allow remot attack execut arbitrari code via vector relat `` authent buddi '' menu item,,f,f,f
cve-2016-2986,2016-03-09,,0.0,cross-sit script xss vulner ibm ration collabor lifecycl manag 6.x 6.0.1 ifix6 ration qualiti manag 6.x 6.0.1 ifix6 ration team concert 6.x 6.0.1 ifix6 ration door next gener 6.x 6.0.1 ifix6 ration engin lifecycl manag 6.x 6.0.1 ifix6 ration rhapsodi design manag 6.x 6.0.1 ifix6 allow remot authent user inject arbitrari web script html via unspecifi vector,,f,f,f
cve-2016-2987,2016-03-09,,0.0,An undisclos vulner clm applic may result administr deploy paramet shown attack,,f,f,f
cve-2016-2937,2016-03-09,,0.0,ibm bigfix remot control 9.1.3 allow remot attack obtain sensit inform spoof e-mail transmiss via craft post request relat `` untrust inform vulner '',,f,f,f
cve-2016-2860,2016-03-09,,0.0,the newentri function ptserver/ptprocs.c openaf 1.6.17 allow remot authent user foreign kerbero realm bypass intend access restrict creat arbitrari group administr leverag mishandl creator ID,,f,f,f
cve-2016-3035,2016-03-09,,0.0,ibm appscan sourc could reveal sensit inform brows testlink server,,f,f,f
cve-2016-3082,2016-03-10,,0.0,xsltresult apach strut 2.x 2.3.20.2 2.3.24.x 2.3.24.2 2.3.28.x 2.3.28.1 allow remot attack execut arbitrari code via stylesheet locat paramet,,f,f,f
cve-2016-3094,2016-03-10,,0.0,plainsaslserver.java apach qpid java 6.0.3 broker configur allow plaintext password allow remot attack caus denial servic broker termin via craft authent attempt trigger uncaught except,,f,f,f
cve-2016-3110,2016-03-10,,0.0,mod_clust use red hat jboss web server 2.1 allow remot attack caus denial servic apach http server crash via mcmp messag contain seri equal charact legitim element,,f,f,f
cve-2016-3068,2016-03-10,,0.0,mercuri 3.7.3 allow remot attack execut arbitrari code via craft git ext url clone subrepositori,,f,f,f
cve-2016-3093,2016-03-10,,0.0,apach strut 2.0 2.3.24.1 properli cach method refer use ognl 3.0.12 allow remot attack caus denial servic block access web site via unspecifi vector,,f,f,f
cve-2016-3119,2016-03-11,,0.0,the process_db_arg function plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c ldap kdb modul kadmind mit kerbero 5 aka krb5 1.13.4 1.14.x 1.14.1 mishandl DB argument allow remot authent user caus denial servic null pointer derefer daemon crash via craft request modifi princip,,f,f,f
cve-2016-3176,2016-03-15,,0.0,salt 2015.5.10 2015.8.x 2015.8.8 pam extern authent enabl allow attack bypass configur authent servic pass altern servic command sent localcli,,f,f,f
cve-2016-3628,2016-03-21,,0.0,buffer overflow tibemsd server tibco enterpris messag servic em 8.3.0 em applianc 2.4.0 allow remot authent user caus denial servic possibl execut arbitrari code via craft inbound data,,f,f,f
cve-2016-3635,2016-03-22,,0.0,sap netweav 7.4 allow remot authent user bypass intend unifi connect ucon access control list execut arbitrari remot function modul rfm leverag connect creat earlier execut anonym rfm includ commun assembl aka sap secur note 2139366,,f,f,f
cve-2016-3654,2016-03-23,,0.0,the devic manag command line interfac cli palo alto network pan-o 5.0.18 5.1.x 5.1.11 6.0.x 6.0.13 6.1.x 6.1.10 7.0.x 7.0.5h2 allow remot authent administr execut arbitrari OS command via ssh command paramet,,f,f,f
cve-2016-3877,2016-03-30,,0.0,unspecifi vulner android 2016-09-01 unknown impact attack vector,,f,f,f
cve-2016-3840,2016-03-30,,0.0,conscrypt android 4.x 4.4.4 5.0.x 5.0.2 5.1.x 5.1.1 6.x 2016-08-05 properli identifi session reus allow remot attack execut arbitrari code via unspecifi vector aka intern bug 28751153,,f,f,f
cve-2016-3693,2016-03-30,,0.0,the safemod gem 1.2.4 rubi initi deleg object rail control allow context-depend attack obtain sensit inform via inspect method,,f,f,f
cve-2016-3721,2016-03-30,,0.0,jenkin 2.3 lt 1.651.2 might allow remot authent user inject arbitrari build paramet build environ via environ variabl,,f,f,f
cve-2016-3831,2016-03-30,,0.0,the telephoni compon android 4.x 4.4.4 5.0.x 5.0.2 5.1.x 5.1.1 6.x 2016-08-01 allow remot attack caus denial servic devic crash via nitz time valu 2038-01-19 later mishandl system clock aka intern bug 29083635 relat `` year 2038 problem '',,f,f,f
cve-2016-3728,2016-03-30,,0.0,eval inject vulner tftp_api.rb tftp modul smart-proxi foreman 1.10.4 1.11.x 1.11.2 allow remot attack execut arbitrari code via pxe templat type portion path_info tftp/,,f,f,f
cve-2016-3944,2016-03-31,,0.0,updateag lenovo acceler applic allow man-in-the-middl attack execut arbitrari code spoof updat respons susapi.lenovomm.com,,f,f,f
cve-2016-3946,2016-04-01,,0.0,sap consol aka sapconsol 7.30 allow local user discov sap server login credenti read window registri aka sap secur note 2121461,,f,f,f
cve-2016-3968,2016-04-06,,0.0,multipl cross-sit script xss vulner sopho cyberoam cr100ing utm applianc firmwar 10.6.3 mr-1 build 503 cr35ing utm applianc firmwar 10.6.2 mr-1 build 383 cr35ing utm applianc firmwar 10.6.2 build 378 allow remot attack inject arbitrari web script html via 1 ipfamili paramet corporate/webpages/trafficdiscovery/liveconnections.jsp 2 ipfamili 3 applicationnam 4 usernam paramet corporate/webpages/trafficdiscovery/liveconnectiondetail.jsp 5 x-forwarded-for http header,,f,f,f
cve-2015-8841,2016-04-08,,0.0,heap-bas buffer overflow archiv support modul eset nod32 updat 11861 allow remot attack execut arbitrari code via larg number languag epoc instal file type sis_file_multilang,,f,f,f
cve-2015-8866,2016-04-23,,0.0,ext/libxml/libxml.c php 5.5.22 5.6.x 5.6.6 php-fpm use isol thread libxml_disable_entity_load chang thread allow remot attack conduct xml extern entiti xxe xml entiti expans xee attack via craft xml document relat issu cve-2015-5161,,f,f,f
cve-2016-4318,2016-04-27,,0.0,atlassian jira server 7.1.9 xss project/viewdefaultprojectroleactors.jspa via role name,,f,f,f
cve-2016-4167,2016-04-27,,0.0,adob dng softwar develop kit sdk 1.4 2016 allow attack execut arbitrari code caus denial servic memori corrupt via unspecifi vector,,f,f,f
cve-2016-4334,2016-04-27,,0.0,jive 2016.3.1 open redirect external-link.jspa page,,f,f,f
cve-2016-4331,2016-04-27,,0.0,when decod data dataset encod h5z_nbit decod hdf5 1.8.16 librari fail ensur precis within bound size lead arbitrari code execut,,f,f,f
cve-2016-4350,2016-04-29,2016-04-28,10.0,multipl sql inject vulner web servic web server solarwind storag resourc monitor srm profil formerli storag manag stm 6.2.3 allow remot attack execut arbitrari sql command via 1 scriptschedul paramet scriptservlet servlet 2 wineventid 3 wineventlog paramet windowseventlogsservlet servlet 4 processo paramet processesservlet servlet 5 group 6 groupnam 7 clientnam paramet backupexceptionsservlet servlet 8 valdb 9 valf paramet backupassociationservlet servlet 10 orderbi 11 orderdir paramet hoststorageservlet servlet 12 filenam 13 sortfield 14 sortdirect paramet duplicatefilesservlet servlet 15 orderfld 16 orderdir paramet quantummonitorservlet servlet 17 exitcod paramet nbuerrormessageservlet servlet 18 udfnam 19 displaynam 20 udfdescript 21 udfdatavalu 22 udfsectionnam 23 udfid paramet userdefinedfieldconfigservlet servlet 24 sortfield 25 sortdirect paramet xiotechmonitorservlet servlet 26 sortfield 27 sortdirect paramet bexdriveusagesummaryservlet servlet 28 state paramet scriptservlet servlet 29 assignednam paramet fileactionassignmentservlet servlet 30 wineventsourc paramet windowseventlogsservlet servlet 31 name 32 ipon 33 iptwo 34 ipthre paramet xiotechmonitorservlet servlet,thi vulner allow remot attack execut arbitrari code vulner instal solarwind storag resourc monitor profil modul authent requir exploit vulnerability.th specif flaw exist within process xiotechmonitorservlet servlet solarwind storag manag web servic web server the paramet name ipon iptwo ipthre vulner sql inject state paramet set savesit thi allow attack run arbitrari code system,f,f,t
cve-2016-4375,2016-04-29,,0.0,multipl unspecifi vulner hpe integr lights-out 3 aka ilo 3 firmwar 1.88 integr lights-out 4 aka ilo 4 firmwar 2.44 integr lights-out 4 aka ilo 4 mrca firmwar 2.32 allow remot attack obtain sensit inform modifi data caus denial servic via unknown vector,,f,f,f
cve-2016-4468,2016-05-02,,0.0,sql inject vulner pivot cloud foundri pcf 238 uaa 2.x 2.7.4.4 3.x 3.3.0.2 3.4.x 3.4.1 uaa bosh 11.2 12.x 12.2 elast runtim 1.6.29 1.7.x 1.7.7 op manag 1.7.x 1.7.8 allow remot authent user execut arbitrari sql command via unspecifi vector,,f,f,f
cve-2016-4459,2016-05-02,,0.0,stack-bas buffer overflow native/mod_manager/node.c mod_clust 1.2.9,,f,f,f
cve-2016-4518,2016-05-05,,0.0,osisoft PI AF server 2016 2.8.0 allow remot authent user caus denial servic servic outag via messag,,f,f,f
cve-2016-4514,2016-05-05,,0.0,moxa pt-7728 devic softwar 3.4 build 15081113 allow remot authent user chang configur via vector involv local proxi,,f,f,f
cve-2016-4536,2016-05-05,,0.0,the client openaf 1.6.17 properli initi 1 afsstorestatu 2 afsstorevolumestatu 3 vldblistbyattribut 4 listaddrbyattribut structur might allow remot attack obtain sensit memori inform leverag access rpc call traffic,,f,f,f
cve-2016-4519,2016-05-05,2016-06-24,6.8,stack-bas buffer overflow unitron visilog oplc ide 9.8.30 allow remot attack execut arbitrari code via craft filenam field zip archiv vlp file,thi vulner allow remot attack execut arbitrari code vulner instal unitron visilog oplc ide user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within pars vlp file use zip file format the softwar fail valid length filenam field within file copi stack buffer thi vulner leverag attack achiev code execut within context process,f,f,t
cve-2016-4617,2016-05-11,,0.0,An issu discov certain appl product maco 10.12 affect the issu involv sandbox escap relat launchctl process spawn `` libxpc '' compon,,f,f,f
cve-2016-4713,2016-05-11,,0.0,coredisplay appl OS X 10.12 allow attack view arbitrari user screen leverag screen-shar access,,f,f,f
cve-2016-4792,2016-05-12,,0.0,puls connect secur pc 8.2 8.2r1 allow remot attack disclos sign page via unspecifi vector,,f,f,f
cve-2016-4810,2016-05-17,,0.0,citrix studio 7.6.1000 citrix xendesktop 7.x 7.6 ltsr cumul updat 1 cu1 citrix xenapp 7.5 7.6 allow attack set access polici rule xendesktop deliveri control via unspecifi vector,,f,f,f
cve-2015-8873,2016-05-15,,0.0,stack consumpt vulner zend/zend_exceptions.c php 5.4.44 5.5.x 5.5.28 5.6.x 5.6.12 allow remot attack caus denial servic segment fault via recurs method call,,f,f,f
cve-2016-4819,2016-05-17,,0.0,the printfdx function takumi yamada DX librari borland c++ 3.13f 3.16b DX librari gnu c++ 3.13f 3.16b DX librari visual c++ 3.13f 3.16b allow remot attack execut arbitrari code via craft string,,f,f,f
cve-2016-4972,2016-05-24,,0.0,openstack murano 1.3 liberti 2.x 2.0.1 mitaka murano-dashboard 1.3 liberti 2.x 2.0.1 mitaka python-muranocli 0.7.3 liberti 0.8.x 0.8.5 mitaka improperli use loader inherit yaml.load pars muranopl UI file allow remot attack creat arbitrari python object execut arbitrari code via craft extend yaml tag UI definit packag,,f,f,f
cve-2016-5114,2016-05-28,,0.0,sapi/fpm/fpm/fpm_log.c php 5.5.31 5.6.x 5.6.17 7.x 7.0.2 misinterpret semant snprintf return valu allow attack obtain sensit inform process memori caus denial servic out-of-bound read buffer overflow via long string demonstr long uri configur custom request_uri log,,f,f,f
cve-2016-5302,2016-06-06,,0.0,citrix xenserv 7.0 hotfix xs70e003 deploy upgrad earlier releas might allow remot attack manag network `` compromis '' host leverag credenti activ directori account,,f,f,f
cve-2016-5349,2016-06-09,,0.0,the high level oper system hlo provid suffici memori address inform ensur secur applic insid qualcomm secur execut environ qsee write legitim memori rang relat qsee secur applic 's hlo client when secur applic insid qualcomm secur execut environ qsee receiv memori address high level oper system hlo linux android address previous verifi belong hlo memori space rather qsee memori space verifi hlo user space rather kernel space thi lack verif could lead privileg escal within hlo,,f,f,f
cve-2016-5393,2016-06-10,,0.0,In apach hadoop 2.6.x 2.6.5 2.7.x 2.7.3 remot user authent hdf namenod possibl run arbitrari command privileg hdf servic,,f,f,f
cve-2016-5642,2016-06-16,,0.0,opmantek nmi 8.5.12g xss via snmp,,f,f,f
cve-2016-5533,2016-06-16,,0.0,unspecifi vulner primavera P6 enterpris project portfolio manag compon oracl primavera product suit 8.4 15.x 16.x allow remot authent user affect confidenti integr via unknown vector,,f,f,f
cve-2016-5699,2016-06-16,,0.0,crlf inject vulner httpconnection.puthead function urllib2 urllib cpython aka python 2.7.10 3.x 3.4.4 allow remot attack inject arbitrari http header via crlf sequenc url,,f,f,f
cve-2016-5681,2016-06-16,,0.0,stack-bas buffer overflow dws/api/login d-link dir-850l B1 2.07 2.07wwb05 dir-817 Ax dir-818lw Bx 2.05b03beta03 dir-822 C1 3.01 3.01wwb02 dir-823 A1 1.00 1.00wwb05 dir-895l A1 1.11 1.11wwb04 dir-890l A1 1.09 1.09b14 dir-885l A1 1.11 1.11wwb07 dir-880l A1 1.07 1.07wwb08 dir-868l B1 2.03 2.03wwb01 dir-868l C1 3.00 3.00wwb01 devic allow remot attack execut arbitrari code via long session cooki,,f,f,f
cve-2016-5736,2016-06-21,,0.0,the default configur ipsec ike peer listen F5 big-ip ltm analyt apm asm link control 11.2.1 hf16 11.4.x 11.5.x 11.5.4 hf2 11.6.x 11.6.1 12.x 12.0 hf2 big-ip aam afm pem 11.4.x 11.5.x 11.5.4 hf2 11.6.x 11.6.1 12.x 12.0 hf2 big-ip dn 12.x 12.0 hf2 big-ip edg gateway webacceler wom 11.2.1 hf16 big-ip gtm 11.2.1 hf16 11.4.x 11.5.x 11.5.4 hf2 11.6.x 11.6.1 big-ip psm 11.4.0 11.4.1 improperli enabl anonym ipsec ike peer configur object allow remot attack establish ike phase 1 negoti possibl conduct brute-forc attack phase 2 negoti via unspecifi vector,,f,f,f
cve-2016-5770,2016-06-23,,0.0,integ overflow splfileobject :fread function spl_directory.c spl extens php 5.5.37 5.6.x 5.6.23 allow remot attack caus denial servic possibl unspecifi impact via larg integ argument relat issu cve-2016-5096,,f,f,f
cve-2016-5763,2016-06-23,,0.0,vulner novel open enterpris server oes2015 sp1 schedul mainten updat 10992 oes2015 schedul mainten updat 10990 oes11 sp3 schedul mainten updat 10991 oes11 sp2 schedul mainten updat 10989 might allow authent remot attack perform unauthor file access modif,,f,f,f
cve-2016-5747,2016-06-23,,0.0,A secur vulner cooki handl http stack implement ndsd novel edirectori 9.0.1 allow remot attack bypass intend access restrict leverag predict cooki,,f,f,f
cve-2016-5804,2016-06-23,,0.0,moxa mgate mb3180 1.8 mgate mb3280 2.7 mgate mb3480 2.6 mgate mb3170 2.5 mgate mb3270 2.7 use weak encrypt allow remot attack bypass authent via brute-forc seri guess paramet valu,,f,f,f
cve-2016-5749,2016-06-23,,0.0,netiq access manag 4.1 4.1.2 HF 1 4.2 4.2.2 pars incom saml request extern entiti resolut enabl could lead local file disclosur via xml extern entiti xxe attack,,f,f,f
cve-2016-5817,2016-06-23,,0.0,sql inject vulner news page cargotec navi webaccess 2016-08-10 allow remot attack execut arbitrari sql command via unspecifi vector,,f,f,f
cve-2016-5752,2016-06-23,,0.0,the saml2 implement ident server netiq access manag 4.1 4.1.2 hf1 4.2 4.2.2 handl unsign saml request incorrectli leak result potenti malici `` assert consum servic url '' instead origin request,,f,f,f
cve-2016-6122,2016-06-29,,0.0,ibm kenexa lm cloud 13.1 13.2 13.2.4 disclos answer secur question respons authent user,,f,f,f
cve-2016-5857,2016-06-28,,0.0,the qualcomm spcom driver android 7.0 allow local user execut arbitrari code within context kernel via craft applic aka android intern bug 34386529 qualcomm intern bug CR 1094140,,f,f,f
cve-2016-6129,2016-06-30,,0.0,the rsa_verify_hash_ex function rsa_verify_hash.c libtomcrypt use op-te 2.2.0 valid messag length equal asn.1 encod data length make easier remot attack forg rsa signatur public certif leverag bleichenbach signatur forgeri attack,,f,f,f
cve-2016-6170,2016-07-06,,0.0,isc bind 9.9.9-p1 9.10.x 9.10.4-p1 9.11.x 9.11.0b1 allow primari dn server caus denial servic secondari dn server crash via larg axfr respons possibl allow ixfr server caus denial servic ixfr client crash via larg ixfr respons allow remot authent user caus denial servic primari dn server crash via larg updat messag,,f,f,f
cve-2016-6188,2016-07-09,,0.0,memori leak sogo 2.3.7 allow remot attack caus denial servic memori consumpt via larg number attempt upload larg attach relat temporari file,,f,f,f
cve-2016-6193,2016-07-11,,0.0,buffer overflow wi-fi driver huawei P8 smartphon softwar gra-cl00c92b363 allow attack caus denial servic system crash gain privileg via craft applic differ vulner cve-2016-6192,,f,f,f
cve-2016-6209,2016-07-13,,0.0,cross-sit script xss vulner nagio,,f,f,f
cve-2016-1000118,2016-07-20,,0.0,xss sqli hugeit slideshow v1.0.4,,f,f,f
cve-2016-1000156,2016-07-20,,0.0,mailcwp remot file upload vulner incomplet fix v1.100,,f,f,f
cve-2016-6257,2016-07-20,,0.0,the firmwar lenovo ultraslim dongl use lenovo liteon sk-8861 ultraslim wireless silver silk keyboard liteon ztm600 ultraslim wireless mice enforc increment ae counter allow remot attack inject encrypt keyboard input system leverag proxim dongl aka `` keyjack inject attack '',,f,f,f
cve-2016-6268,2016-07-21,,0.0,trend micro smart protect server 2.5 build 2200 2.6 build 2106 3.0 build 1330 allow local webserv user execut arbitrari code root privileg via trojan hors .war file solr webapp directori,,f,f,f
cve-2016-6273,2016-07-22,,0.0,the lmadmin compon flexera flexnet publish aka flex licens manag 2015 sp5 2016 R1 sp1 use citrix licens server window 11.14.0.1 citrix licens server vpx 11.14.0.1 allow remot attack caus denial servic crash via type 2F packet '01 19 opcod,,f,f,f
cve-2016-6473,2016-07-26,,0.0,A vulner cisco io catalyst switch nexu 9300 seri switch could allow unauthent adjac attack caus layer 2 network storm more inform cscuu69332 cscux07028 known affect releas 15.2 3 E. known fix releas 12.2 50 se4 12.2 50 se5 12.2 50 sq5 12.2 50 sq6 12.2 50 sq7 12.2 52 ey4 12.2 52 se1 12.2 53 EX 12.2 53 SE 12.2 53 se1 12.2 53 se2 12.2 53 sg10 12.2 53 sg11 12.2 53 sg2 12.2 53 sg9 12.2 54 sg1 12.2 55 ex3 12.2 55 SE 12.2 55 se1 12.2 55 se10 12.2 55 se2 12.2 55 se3 12.2 55 se4 12.2 55 se5 12.2 55 se6 12.2 55 se7 12.2 55 se8 12.2 55 se9 12.2 58 EZ 12.2 58 se1 12.2 58 se2 12.2 60 EZ 12.2 60 ez1 12.2 60 ez2 12.2 60 ez3 12.2 60 ez4 12.2 60 ez5 12.2 60 ez6 12.2 60 ez7 12.2 60 ez8 15.0 1 ey2 15.0 1 SE 15.0 1 se2 15.0 1 se3 15.0 2 EA 15.0 2 EB 15.0 2 EC 15.0 2 ED 15.0 2 EH 15.0 2 EJ 15.0 2 ej1 15.0 2 ek1 15.0 2 EX 15.0 2 ex1 15.0 2 ex3 15.0 2 ex4 15.0 2 ex5 15.0 2 EY 15.0 2 ey1 15.0 2 ey2 15.0 2 EZ 15.0 2 SE 15.0 2 se1 15.0 2 se2 15.0 2 se3 15.0 2 se4 15.0 2 se5 15.0 2 se6 15.0 2 se7 15.0 2 se9 15.0 2 sg10 15.0 2 sg3 15.0 2 sg6 15.0 2 sg7 15.0 2 sg8 15.0 2 sg9 15.0 2a ex5 15.1 2 SG 15.1 2 sg1 15.1 2 sg2 15.1 2 sg3 15.1 2 sg4 15.1 2 sg5 15.1 2 sg6 15.2 1 E 15.2 1 E1 15.2 1 E2 15.2 1 E3 15.2 1 EY 15.2 2 E 15.2 2 E3 15.2 2b E,,f,f,f
cve-2016-6474,2016-07-26,,0.0,A vulner implement x.509 version 3 ssh authent function cisco io io XE softwar could allow unauthent remot attack bypass authent affect system more inform cscuv89417 known affect releas 15.5 2.25 T. known fix releas 15.2 4 E1 15.2 4 E2 15.2 4 E3 15.2 4 ea4 15.2 4.0r EB 15.2 4.1.27 EB 15.2 4.4.2 ea4 15.2 4.7.1 EC 15.2 4.7.2 EC 15.2 5.1.1 E 15.2 5.5.63 E 15.2 5.5.64 E 15.4 1 ia1.80 15.5 3 m1.1 15.5 3 M2 15.5 3 s1.4 15.5 3 S2 15.6 0.22 s0.12 15.6 1 t0.1 15.6 1 T1 15.6 1.15 T 15.6 1.17 s0.7 15.6 1.17 SP 15.6 1.22.1a T0 15.6 2 S 15.6 2 SP 16.1 1.24 16.1.2 16.2 0.247 16.3 0.11 3.8 1 E denali-16.1.2,,f,f,f
cve-2016-6457,2016-07-26,,0.0,A vulner cisco nexu 9000 seri platform leaf switch applic centric infrastructur aci could allow unauthent adjac attack caus denial servic do condit affect devic thi vulner affect cisco nexu 9000 seri leaf switch tor aci mode cisco applic polici infrastructur control apic more inform cscuy93241 known affect releas 11.2 2x 11.2 3x 11.3 1x 11.3 2x 12.0 1x known fix releas 11.2 2i 11.2 2j 11.2 3f 11.2 3g 11.2 3h 11.2 3l 11.3 0.236 11.3 1j 11.3 2i 11.3 2j 12.0 1r,,f,f,f
cve-2016-6304,2016-07-26,,0.0,multipl memori leak t1_lib.c openssl 1.1u 1.2 1.2i 1.1 1.1.0a allow remot attack caus denial servic memori consumpt via larg ocsp statu request extens,,f,f,f
cve-2016-6348,2016-07-26,,0.0,jacksonjsonpinterceptor resteasi might allow remot attack conduct cross-sit script inclus xssi attack,,f,f,f
cve-2016-6313,2016-07-26,,0.0,the mix function random number gener libgcrypt 1.5.6 1.6.x 1.6.6 1.7.x 1.7.3 gnupg 1.4.21 make easier attack obtain valu 160 bit leverag knowledg previou 4640 bit,,f,f,f
cve-2016-6493,2016-07-29,,0.0,citrix xenapp 6.x 6.5 hrp07 7.x 7.9 citrix xendesktop 7.9 might allow attack weaken unspecifi secur mitig via vector relat memori permiss,,f,f,f
cve-2016-6497,2016-08-01,,0.0,main/java/org/apache/directory/groovyldap/ldap.java groovi ldap api apach allow attack conduct ldap entri poison attack leverag set returnobjflag true search method,,f,f,f
cve-2016-6561,2016-08-03,,0.0,illumo smbsrv null pointer derefer allow system crash,,f,f,f
cve-2016-6597,2016-08-04,,0.0,sopho ea proxi 6.2.0 sopho mobil control lotu travel enabl allow remot attack access arbitrari web-resourc backend mail system via request resourc aka open revers proxi vulner,,f,f,f
cve-2016-6605,2016-08-05,,0.0,impala cdh 5.2.0 5.7.2 5.8.0 allow remot attack bypass setri author,,f,f,f
cve-2016-6659,2016-08-10,,0.0,cloud foundri 248 uaa 2.x 2.7.4.12 3.x 3.6.5 3.7.x 3.9.x 3.9.3 uaa bosh releas aka uaa-releas 13.9 uaa 3.6.5 24 uaa 3.9.3 allow attack gain privileg access uaa log subsequ run special craft applic interact configur saml provid,,f,f,f
cve-2016-6657,2016-08-10,,0.0,An open redirect vulner detect pivot cloud foundri elast runtim compon user affect version appli follow mitig upgrad pcf elast runtim 1.8.x version 1.8.12 later upgrad pcf op manag 1.7.x version 1.7.18 later 1.8.x version 1.8.10 later,,f,f,f
cve-2016-6651,2016-08-10,,0.0,the uaa /oauth/token endpoint pivot cloud foundri pcf 243 uaa 2.x 2.7.4.8 3.x 3.3.0.6 3.4.x 3.4.5 uaa bosh 11.7 12.x 12.6 elast runtim 1.6.40 1.7.x 1.7.21 1.8.x 1.8.2 op manag 1.7.x 1.7.13 1.8.x 1.8.1 allow remot authent user gain privileg leverag possess token,,f,f,f
cve-2016-6808,2016-08-12,,0.0,buffer overflow apach tomcat connector mod_jk 1.2.42,,f,f,f
cve-2016-6910,2016-08-22,,0.0,the non-exist notif listen vulner introduc initi android 5.0.2 build samsung galaxi S6 edg devic vulner persist devic even devic upgrad android 5.1.1 6.0.1 build the vulner system app give non-exist app abil read notif devic third-parti app util use packag name com.samsung.android.app.portalservicewidget thi vulner allow unprivileg third-parti app obtain text user 's notif tend contain person data,,f,f,f
cve-2016-7101,2016-08-27,,0.0,the sgi coder imagemagick 7.0.2-10 allow remot attack caus denial servic out-of-bound read via larg row valu sgi file,,f,f,f
cve-2016-7887,2016-09-09,,0.0,adob coldfus builder version 2016 updat 2 earlier 3.0.3 earlier import vulner could lead inform disclosur,,f,f,f
cve-2016-7938,2016-09-09,,0.0,the zeromq parser tcpdump 4.9.0 integ overflow print-zeromq.c zmtp1_print_fram,,f,f,f
cve-2016-7502,2016-09-09,,0.0,the cavs_idct8_add_c function libavcodec/cavsdsp.c ffmpeg 3.1.4 vulner read out-of-bound memori decod cavs_decod,,f,f,f
cve-2016-7993,2016-09-09,,0.0,A bug util-print.c relts_print tcpdump 4.9.0 could caus buffer overflow multipl protocol parser dn dvmrp hsrp igmp lightweight resolv protocol pim,,f,f,f
cve-2016-7988,2016-09-09,,0.0,On samsung galaxi S4 S7 devic absenc permiss broadcastreceiv respons handl com samsung .android.intent.action.set_wifi intent lead unsolicit configur messag handl wifi-service.jar within android framework subset sve-2016-6542,,f,f,f
cve-2016-7555,2016-09-09,,0.0,the avi_read_head function libavformat/avidec.c ffmpeg 3.1.4 vulner memori leak decod avi file craft `` strh '' structur,,f,f,f
cve-2016-8780,2016-10-18,,0.0,huawei cloudengin 6800 v100r006c00 cloudengin 7800 v100r006c00 cloudengin 8800 v100r006c00 cloudengin 12800 v100r006c00 allow remot attack specif permiss store massiv file exhaust share storag space lead do condit,,f,f,f
cve-2016-8773,2016-10-18,,0.0,huawei s5300 softwar v200r003c00 v200r007c00 v200r008c00 v200r009c00 s5700 softwar v200r001c00 v200r002c00 v200r003c00 v200r005c00 v200r005c03 v200r007c00 v200r008c00 v200r009c00 s6300 softwar v200r003c00 v200r005c00 v200r008c00 v200r009c00 s6700 softwar v200r001c00 v200r001c01 v200r002c00 v200r003c00 v200r005c00 v200r008c00 v200r009c00 s7700 softwar v200r007c00 v200r008c00 v200r009c00 s9300 softwar v200r007c00 v200r008c00 v200r009c00 s9700 softwar v200r007c00 v200r008c00 v200r009c00 s12700 softwar v200r007c00 v200r007c01 v200r008c00 v200r009c00 allow attack caus denial servic condit send malform mpl packet,,f,f,f
cve-2016-9112,2016-10-28,,0.0,float point except aka fpe divid zero opj_pi_next_cprl function openjp2/pi.c:523 openjpeg 2.1.2,,f,f,f
cve-2016-9109,2016-10-28,,0.0,artifex softwar muj allow attack caus denial servic crash via vector relat incomplet escap sequenc note vulner exist due incomplet fix cve-2016-7563,,f,f,f
cve-2016-9243,2016-11-09,,0.0,hkdf cryptographi 1.5.2 return empti byte-str use length less algorithm.digest_s,,f,f,f
cve-2016-9312,2016-11-14,,0.0,ntpd ntp 4.2.8p9 run window allow remot attack caus denial servic via larg udp packet,,f,f,f
