CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2015-7442,2015-09-29,,0.0,consoleinst.sh ibm instal manag 1.7.4.4 1.8.x 1.8.4 packag util 1.7.4.4 1.8.x 1.8.4 allow local user gain privileg via trojan hors program locat /tmp name base predict pid valu,,f,f,f
cve-2015-7489,2015-09-29,,0.0,ibm spss statist 22.0.2 if10 23.0.2 if7 use weak permiss everyon write python script allow local user gain privileg modifi script,,f,f,f
cve-2015-7493,2015-09-29,,0.0,ibm infospher inform server could allow local user special circumst execut command instal process could expos sensit inform,,f,f,f
cve-2015-7410,2015-09-29,,0.0,the health check tool ibm sterl b2b integr 5.2 properli use cooki conjunct http session allow man-in-the-middl attack obtain sensit inform modifi data via unspecifi vector,,f,f,f
cve-2015-7456,2015-09-29,,0.0,ibm spectrum scale 4.1.1 4.1.1.4 4.2.0 allow remot authent user discov object-storag admin password via unspecifi vector,,f,f,f
cve-2015-7418,2015-09-29,,0.0,ibm webspher extrem scale webspher datapow xc10 applianc allow sensit data linger memori instead overwritten could allow local user administr privileg obtain sensit inform,,f,f,f
cve-2015-7435,2015-09-29,,0.0,ibm tivoli common report tcr 2.1 if14 2.1.1 if22 2.1.1.2 if9 3.1 3.1.2 use cogno busi intellig 10.2 if16 3.1.2.1 use cogno busi intellig 10.2.1.1 if12 allow local user bypass cogno applic firewal caf protect mechan via lead whitespac backurl field,,f,f,f
cve-2015-7438,2015-09-29,,0.0,ibm sterl b2b integr 5.2 allow local user obtain sensit cleartext web-servic inform leverag databas access,,f,f,f
cve-2015-7599,2015-09-29,,0.0,integ overflow _authent function svc_auth.c wind river vxwork 5.5 6.9.4.1 remot procedur call rpc protocol enabl allow remot attack caus denial servic crash possibl execut arbitrari code via usernam password,,f,f,f
cve-2015-7392,2015-09-29,,0.0,heap-bas buffer overflow parse_str function libs/esl/src/esl_json.c freeswitch 1.4.23 1.6.x 1.6.2 allow remot attack execut arbitrari code via trail \u json string cjson_pars,,f,f,f
cve-2015-7416,2015-09-29,,0.0,afp workbench viewer ibm access 7.1 window allow remot attack caus denial servic viewer crash via craft workbench file,,f,f,f
cve-2015-7494,2015-09-29,,0.0,A vulner identifi ibm cloud orchestr services/ action /launch api An authent domain admin user might modifi cross domain resourc via /services/ action /launch api call provid would possibl domain admin user gain access resourc identifi domain,,f,f,f
cve-2015-7540,2015-09-29,,0.0,the ldap server AD domain control samba 4.x 4.1.22 check return valu ensur success asn.1 memori alloc allow remot attack caus denial servic memori consumpt daemon crash via craft packet,,f,f,f
cve-2015-7521,2015-09-29,,0.0,the author framework apach hive 1 1.1 1.1 1.1.1 1.2.0 1.2.1 cluster protect ranger sqlstdhiveauthor allow attack bypass intend parent tabl access restrict via unspecifi partition-level oper,,f,f,f
cve-2015-7488,2015-09-29,,0.0,ibm spectrum scale 4.1.1.x 4.1.1.4 4.2.x 4.2.0.1 certain ldap file protocol configur allow remot attack discov ldap password via unspecifi vector,,f,f,f
cve-2015-7565,2015-09-29,,0.0,cross-sit script xss vulner ember.j 1.8.x 1.10.x 1.11.x 1.11.4 1.12.x 1.12.2 1.13.x 1.13.12 2.0.x 2.0.3 2.1.x 2.1.2 2.2.x 2.2.1 allow remot attack inject arbitrari web script html,,f,f,f
cve-2015-7439,2015-09-29,,0.0,cross-sit script xss vulner infospher data architect ida distribut ibm ration softwar architect 8.5 9.5 ration softwar architect webspher softwar rsa4w 8.5 9.5 ration softwar architect realtim rsart 8.5 9.5 allow remot attack inject arbitrari web script html via craft url,,f,f,f
cve-2015-7527,2015-09-29,,0.0,lib/core.php cool video galleri plugin 1.9 wordpress allow remot attack execut arbitrari code via shell metacharact `` width preview imag '' possibl input field `` video galleri set '' page,,f,f,f
cve-2015-7496,2015-09-29,,0.0,gnome display manag gdm 3.18.2 allow physic proxim attack bypass lock screen hold escap key,,f,f,f
cve-2015-7444,2015-09-29,,0.0,the updat instal ibm webspher commerc enterpris 7.0.8 7.0.9 properli replic search index allow attack obtain sensit inform via unspecifi vector,,f,f,f
cve-2015-7502,2015-09-29,,0.0,red hat cloudform 3.2 manag engin cfme 5.4.4 cloudform 4.0 manag engin cfme 5.5.0 properli encrypt data backend postgresql databas might allow local user obtain sensit data consequ gain privileg leverag access 1 databas export 2 log file,,f,f,f
cve-2015-7528,2015-09-29,,0.0,kubernet 1.2.0-alpha.5 allow remot attack read arbitrari pod log via contain name,,f,f,f
cve-2015-7546,2015-09-29,,0.0,the ident servic openstack ident keyston 2015.1.3 kilo 8.0.x 8.0.2 liberti keystonemiddlewar formerli python-keystonecli 1.5.4 kilo liberti 2.3.3 properli invalid author token use pki pkiz token provid allow remot authent user bypass intend access restrict gain access cloud resourc manipul byte field within revok token,,f,f,f
cve-2015-7538,2015-09-29,,0.0,jenkin 1.640 lt 1.625.2 allow remot attack bypass csrf protect mechan via unspecifi vector,,f,f,f
cve-2015-7539,2015-09-29,,0.0,the plugin manag jenkin 1.640 lt 1.625.2 verifi checksum plugin file referenc updat site data make easier man-in-the-middl attack execut arbitrari code via craft plugin,,f,f,f
cve-2015-7545,2015-09-29,,0.0,the 1 git-remote-ext 2 unspecifi remot helper program git 2.3.10 2.4.x 2.4.10 2.5.x 2.5.4 2.6.x 2.6.1 properli restrict allow protocol might allow remot attack execut arbitrari code via url .gitmodul file b unknown sourc submodul,,f,f,f
cve-2015-7551,2015-09-29,,0.0,the fiddl :handl implement ext/fiddle/handle.c rubi 2.0-p648 2.1 2.1.8 2.2 2.2.4 distribut appl OS X 10.11.4 product mishandl taint allow context-depend attack execut arbitrari code caus denial servic applic crash via craft string relat DL modul libffi librari note vulner exist cve-2009-5147 regress,,f,f,f
cve-2015-7576,2015-09-29,,0.0,the http_basic_authenticate_with method actionpack/lib/action_controller/metal/http_authentication.rb basic authent implement action control rubi rail 3.2.22.1 4.0.x 4.1.x 4.1.14.1 4.2.x 4.2.5.1 5.x 5.0.beta1.1 use constant-tim algorithm verifi credenti make easier remot attack bypass authent measur time differ,,f,f,f
cve-2015-7581,2015-09-29,,0.0,actionpack/lib/action_dispatch/routing/route_set.rb action pack rubi rail 4.x 4.2.5.1 5.x 5.0.beta1.1 allow remot attack caus denial servic superflu cach memori consumpt leverag applic 's use wildcard control rout,,f,f,f
cve-2015-7411,2015-09-29,,0.0,the portal client ibm tivoli monitor itm 6.2.2 fp9 6.2.3 fp5 6.3.0 fp6 allow remot authent user gain privileg via unspecifi vector,,f,f,f
cve-2015-7490,2015-09-29,,0.0,ibm infospher inform server 8.5 fp3 8.7 fp2 9.1 9.1.2.0 11.3 11.3.1.2 11.5 allow remot authent user bypass intend access restrict via modifi cooki,,f,f,f
cve-2015-7577,2015-09-29,,0.0,activerecord/lib/active_record/nested_attributes.rb activ record rubi rail 3.1.x 3.2.x 3.2.22.1 4.0.x 4.1.x 4.1.14.1 4.2.x 4.2.5.1 5.x 5.0.beta1.1 properli implement certain destroy option allow remot attack bypass intend chang restrict leverag use nest attribut featur,,f,f,f
cve-2015-7455,2015-09-29,,0.0,ibm webspher portal 7.x 7.0.2 cf29 8.0.x 8.0.1 cf20 8.5.x 8.5.0 cf09 use weak permiss content item allow remot authent user make modif via author UI,,f,f,f
cve-2015-7419,2015-09-29,,0.0,ibm webspher portal 8.0.1 cf19 8.5.0 cf09 allow remot attack caus denial servic memori consumpt via craft request,,f,f,f
cve-2015-7454,2015-09-29,,0.0,busi space ibm webspher process server 6.1.2.0 7.0.5 busi process manag advanc 7.5.x 7.5.1.2 8.0.x 8.0.1.3 8.5.0.x 8.5.0.2 8.5.5.x 8.5.5.0 8.5.6.x 8.5.6.2 allow remot authent user bypass intend access restrict creat arbitrari page space via unspecifi vector,,f,f,f
cve-2015-7408,2015-09-29,,0.0,the server ibm spectrum protect aka tivoli storag manag 5.5 6.x 6.3.5.1 7.x 7.1.4 properli restrict use asnodenam option allow remot attack read write backup data leverag proxi author,,f,f,f
cve-2015-7509,2015-09-29,,0.0,fs/ext4/namei.c linux kernel 3.7 allow physic proxim attack caus denial servic system crash via craft no-journ filesystem relat issu cve-2013-2015,,f,f,f
cve-2015-7560,2015-09-29,,0.0,the smb1 implement smbd samba 3.x 4.x 4.1.23 4.2.x 4.2.9 4.3.x 4.3.6 4.4.x 4.4.0rc4 allow remot authent user modifi arbitrari acl use unix smb1 call creat symlink use non-unix smb1 call write acl content,,f,f,f
cve-2015-7613,2015-10-01,,0.0,race condit ipc object implement linux kernel 4.2.3 allow local user gain privileg trigger ipc_addid call lead uid gid comparison uniniti data relat msg.c shm.c util.c,,f,f,f
cve-2015-7677,2015-10-02,,0.0,the moveitisapi servic ipswitch moveit dmz 8.2 provid differ error messag depend whether fileid exist allow remot authent user enumer fileid via x-silock-fileid paramet download action moveitisapi/moveitisapi.dl,,f,f,f
cve-2015-7675,2015-10-02,,0.0,the `` send attach '' featur ipswitch moveit dmz 8.2 moveit mobil 1.2.2 allow remot authent user bypass author read upload file via valid fileid 1 serverfileid paramet mobile/sendmsg 2 arg01 paramet human.aspx,,f,f,f
cve-2015-7680,2015-10-02,,0.0,ipswitch moveit dmz 8.2 provid differ error messag authent attempt depend whether user account exist allow remot attack enumer usernam via seri soap request machine.aspx,,f,f,f
cve-2015-7685,2015-10-02,,0.0,glpi 0.85.3 allow remot authent user creat super-admin account leverag permiss creat user _profiles_id paramet front/user.form.php,,f,f,f
cve-2015-7686,2015-10-02,,0.0,algorithm complex vulner address.pm email-address modul 1.908 earlier perl allow remot attack caus denial servic cpu consumpt via craft string contain list e-mail address conjunct parenthesi charact associ nest comment note default configur 1.908 mitig vulner mispars certain realist comment,,f,f,f
cve-2015-7696,2015-10-04,,0.0,info-zip unzip 6.0 allow remot attack caus denial servic heap-bas buffer over-read applic crash possibl execut arbitrari code via craft password-protect zip archiv possibl relat extra-field size valu,,f,f,f
cve-2015-7697,2015-10-04,,0.0,info-zip unzip 6.0 allow remot attack caus denial servic infinit loop via empti bzip2 data zip archiv,,f,f,f
cve-2015-7699,2015-10-04,,0.0,the files_extern app owncloud server 7.0.9 8.0.x 8.0.7 8.1.x 8.1.2 allow remot authent user instanti arbitrari class possibl execut arbitrari code via craft mount point option relat `` objectstor '',,f,f,f
cve-2015-7698,2015-10-04,,0.0,icewind1991 smb 1.3 allow remot authent user execut arbitrari smb command via shell metacharact user argument 1 listshar function server.php 2 connect 3 read function share.php,,f,f,f
cve-2015-7695,2015-10-04,,0.0,the pdo adapt zend framework 1.12.16 filer null byte sql statement allow remot attack execut arbitrari sql command via craft queri,,f,f,f
cve-2015-7730,2015-10-06,,0.0,sap businessobject BI platform 4.1 businessobject edg 4.0 businessobject XI boxi 3.1 R3 allow remot attack caus denial servic out-of-bound read listen crash via craft giop packet aka sap secur note 2001108,,f,f,f
cve-2015-7713,2015-10-06,,0.0,openstack comput nova 2014.2.4 juno 2015.1.x 2015.1.2 kilo properli appli secur group chang allow remot attack bypass intend restrict leverag instanc run chang made,,f,f,f
cve-2015-7744,2015-10-07,,0.0,wolfssl formerli cyassl 3.6.8 properli handl fault associ chines remaind theorem crt process allow ephemer key exchang without low memori optim server make easier remot attack obtain privat rsa key captur tl handshak aka lenstra attack,,f,f,f
cve-2015-7743,2015-10-07,,0.0,xml extern entiti vulner prtg network monitor 16.2.23.3077/3078 allow remot authent user read arbitrari file creat new http xml/rest valu sensor access craft xml file,,f,f,f
cve-2015-7748,2015-10-08,,0.0,junip chassi trio triniti chipset line card juno OS 13.3 13.3r8 14.1 14.1r6 14.2 14.2r5 15.1 15.1r2 allow remot attack caus denial servic mpc line card crash via craft ubfd packet,,f,f,f
cve-2015-7750,2015-10-08,,0.0,the l2tp packet process function junip netscreen screeno firewal product screeno 6.3.0r13-dnd1 6.3.0r14 6.3.0r18 6.3.0r18-dnc1 6.3.0r19 allow remot attack caus denial servic via craft l2tp packet,,f,f,f
cve-2015-7761,2015-10-08,,0.0,mail appl OS X 10.11 properli recogn user prefer allow attack obtain sensit inform via unspecifi action print e-mail messag differ vulner cve-2015-7760,,f,f,f
cve-2015-7754,2015-10-08,,0.0,junip screeno 6.3.0r21 ssh-pka configur enabl allow remot attack caus denial servic system crash execut arbitrari code via craft ssh negoti,,f,f,f
cve-2015-7760,2015-10-08,,0.0,libxpc launchd appl OS X 10.11 restrict creation process network connect allow remot attack caus denial servic resourc consumpt repeatedli connect ssh port differ vulner cve-2015-7761,,f,f,f
cve-2015-7749,2015-10-08,,0.0,the pfe daemon junip vsrx virtual firewal juno OS 15.1x49-d20 allow remot attack caus denial servic via unspecifi connect request `` host-o '',,f,f,f
cve-2015-7770,2015-10-09,,0.0,dell sonicwal totalsecur TZ 100 devic firmwar 5.9.1-22o allow remot attack caus denial servic via craft packet,,f,f,f
cve-2015-7769,2015-10-09,,0.0,basercm 3.0.2 3.0.8 allow remot authent user execut arbitrari OS command via unspecifi vector,,f,f,f
cve-2015-7792,2015-10-09,,0.0,corega cg-wlbarg devic allow remot attack perform administr oper via unspecifi vector,,f,f,f
cve-2015-7774,2015-10-09,,0.0,pc-egg pwebmanag 3.3.10 2.2.2 php 4.x allow remot authent user execut arbitrari OS command leverag editor role,,f,f,f
cve-2015-7793,2015-10-09,,0.0,corega cg-wlbaragm devic provid open proxi servic allow remot attack trigger outbound network traffic via unspecifi vector,,f,f,f
cve-2015-7794,2015-10-09,,0.0,corega cg-wlncm4g devic provid open dn resolv allow remot attack caus denial servic traffic amplif via craft queri,,f,f,f
cve-2015-7784,2015-10-09,,0.0,sql inject vulner bokublock 1 bbadminviewscontrol213 plugin 1.1 2 bbadminviewscontrol plugin 2.1 ec-cub allow remot authent user execut arbitrari sql command via unspecifi vector,,f,f,f
cve-2015-7788,2015-10-09,,0.0,asu japan wl-330nul devic firmwar 3.0.42 allow remot attack execut arbitrari command via unspecifi vector,,f,f,f
cve-2015-7776,2015-10-09,,0.0,cybozu garoon 3.x 4.x 4.2.0 properli restrict load img element make easier remot attack track user via craft html e-mail messag differ vulner cve-2016-1196,,f,f,f
cve-2015-7809,2015-10-11,,0.0,the displayblock function template.php sensio lab twig 1.20.0 sandbox mode enabl allow remot attack execut arbitrari code via _self variabl templat,,f,f,f
cve-2015-7825,2015-10-14,,0.0,botan 1.11.22 improperli valid certif path allow remot attack caus denial servic infinit loop memori consumpt via certif loop certif chain,,f,f,f
cve-2015-7835,2015-10-14,,0.0,the mod_l2_entri function arch/x86/mm.c xen 3.4 4.6.x properli valid level 2 page tabl entri allow local PV guest administr gain privileg via craft superpag map,,f,f,f
cve-2015-7833,2015-10-14,,0.0,the usbvis driver linux kernel packag 3.10.0-123.20.1.el7 3.10.0-229.14.1.el7 red hat enterpris linux rhel 7.1 allow physic proxim attack caus denial servic panic via nonzero binterfacenumb valu usb devic descriptor,,f,f,f
cve-2015-7826,2015-10-14,,0.0,botan 1.11.x 1.11.22 improperli handl wildcard match hostnam might allow remot attack unspecifi impact via valid x.509 certif demonstr accept .example.com match bar.foo.example.com,,f,f,f
cve-2015-7824,2015-10-14,,0.0,botan 1.11.x 1.11.22 make easier remot attack decrypt tl ciphertext data via padding-oracl attack tl cbc ciphersuit,,f,f,f
cve-2015-7830,2015-10-14,2015-12-08,6.8,the pcapng_read_if_descr_block function wiretap/pcapng.c pcapng parser wireshark 1.12.x 1.12.8 use mani level pointer indirect allow remot attack caus denial servic incorrect free applic crash via craft packet trigger interface-filt copi,thi vulner allow remot attack execut arbitrari code vulner instal wireshark user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl pcapng file the issu lie handl if_filt section within next-gener pcap file An attack leverag vulner execut arbitrari code context current process,f,f,t
cve-2015-7815,2015-10-14,,0.0,directori travers vulner core/viewdatatable/factory.php piwik 2.15.0 allow remot attack includ execut arbitrari local file via viewdatat paramet,,f,f,f
cve-2015-7827,2015-10-14,,0.0,botan 1.10.13 1.11.x 1.11.22 make easier remot attack conduct million-messag attack measur time differ relat decod pkc 1 pad,,f,f,f
cve-2015-7840,2015-10-15,,0.0,the command line manag consol cmc solarwind log event manag lem 6.2.0 allow remot attack execut arbitrari code via unspecifi vector involv ping featur,,f,f,f
cve-2015-7839,2015-10-15,2015-10-07,7.5,solarwind log event manag lem allow remot attack execut arbitrari command manag comput via request services/messagebroker/nonsecurestreamingamf involv tracerout function,thi vulner allow remot attack execut arbitrari code vulner instal solarwind log event manag authent requir exploit vulnerability.th specif flaw exist within request /services/messagebroker/nonsecurestreamingamf util tracerout function A command inject vulner exist allow attack execut arbitrari command manag comput use lem agent connect log event manag A remot attack exploit vulner execut arbitrari code context agent applic,f,f,t
cve-2015-7836,2015-10-15,,0.0,siemen ruggedcom ro 4.2.1 allow remot attack obtain sensit inform snif network vlan data within pad section ethernet frame,,f,f,f
cve-2015-7848,2015-10-16,,0.0,An integ overflow occur ntp-dev.4.3.70 lead out-of-bound memori copi oper process special craft privat mode packet the craft packet need correct messag authent code valid timestamp when process ntp daemon lead immedi crash,,f,f,f
cve-2015-7844,2015-10-16,,0.0,huawei fusionaccess softwar v100r005c10 v100r005c20 could allow attack craft send malform hdp protocol packet caus virtual cloud desktop display error usabl,,f,f,f
cve-2015-7873,2015-10-20,,0.0,the redirect featur url.php phpmyadmin 4.4.x 4.4.15.1 4.5.x 4.5.1 allow remot attack spoof content via url paramet,,f,f,f
cve-2015-7921,2015-10-22,,0.0,the ftp server pro-fac gp-pro EX ex- 4.05.000 pfxexedv 4.05.000 pfxexedl 4.05.000 pfxexgrpl 4.05.000 hardcod credenti make easier remot attack bypass authent leverag knowledg credenti,,f,f,f
cve-2015-7926,2015-10-22,,0.0,ewon devic firmwar 10.1s0 omit rbac i/o server inform statu request allow remot attack obtain sensit inform via unspecifi url,,f,f,f
cve-2015-7924,2015-10-22,,0.0,ewon devic firmwar 10.1s0 trigger discard browser session data respons log-off action make easier remot attack obtain access leverag unattend workstat,,f,f,f
cve-2015-7907,2015-10-22,,0.0,directori travers vulner web server honeywel mida ga detector 1.13b3 mida black ga detector 2.13b3 allow remot attack bypass authent write configur file trigger calibr test via unspecifi vector,,f,f,f
cve-2015-7905,2015-10-22,2015-12-02,6.8,unitron visilog oplc ide 9.8.02 allow remot attack execut unspecifi code via unknown vector,thi vulner allow remot attack execut arbitrari code vulner instal unitron unidownload unitron visilog oplc ide user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process postdatab firewalldatab properti ipworksssl.https.1 activex control both properti take valu script treat address safearray process inform safearray structur An attack leverag type confus execut arbitrari code context process,f,f,t
cve-2015-7940,2015-10-22,,0.0,the bounci castl java librari 1.51 valid point with ellipt curv make easier remot attack obtain privat key via seri craft ellipt curv diffi hellman ecdh key exchang aka `` invalid curv attack '',,f,f,f
cve-2015-7919,2015-10-22,,0.0,searchblox 8.3 8.3.1 allow remot attack write config file consequ caus denial servic applic crash via unspecifi vector,,f,f,f
cve-2015-7906,2015-10-22,,0.0,loytec lip-3ectb 6.0.1 linx-100 lvis-3e100 lip-me201 devic allow remot attack read password-hash backup file via unspecifi vector,,f,f,f
cve-2015-7911,2015-10-22,,0.0,saia burgess pcd1.m0xx0 pcd1.m2xx0 pcd2.m5xx0 pcd3.mxx60 pcd3.mxxx0 pcd7.d4xxd pcd7.d4xxv pcd7.d4xxwtpf pcd7.d4xxxt5f devic 1.24.50 pcd3.t665 pcd3.t666 devic 1.24.41 hardcod credenti allow remot attack obtain administr access via ftp session,,f,f,f
cve-2015-7932,2015-10-22,,0.0,adcon telemetri a840 telemetri gateway base station allow remot attack obtain sensit inform snif network,,f,f,f
cve-2015-7934,2015-10-22,,0.0,the java client adcon telemetri a840 telemetri gateway base station allow remot attack discov log-fil pathnam via unspecifi vector,,f,f,f
cve-2015-7931,2015-10-22,,0.0,the java client adcon telemetri a840 telemetri gateway base station authent station devic allow man-in-the-middl attack spoof devic obtain sensit inform read cleartext packet data relat lack ssl support,,f,f,f
cve-2015-7930,2015-10-22,,0.0,adcon telemetri a840 telemetri gateway base station hardcod credenti allow remot attack obtain administr access via unspecifi vector,,f,f,f
cve-2015-7913,2015-10-22,2015-11-20,7.2,ag_server_service.ex aggreg server servic tibbo aggreg 5.30.06 allow local user execut arbitrari java code system privileg use apach axi adminservic deploy method publish class,thi vulner allow attack elev privileg vulner instal tibbo aggreg scada/hmi user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within window servic `` aggreg server servic '' ag_server_service.ex It offer default apach axi adminservic contact local user publish arbitrari class via 'deploy method An attack leverag vulner execut code context system,f,f,t
cve-2015-7912,2015-10-22,2015-11-20,9.3,the ice face servlet ag_server_service.ex aggreg server servic tibbo aggreg 5.30.06 allow remot attack upload execut arbitrari java code via craft xml document,thi vulner allow remot attack execut arbitrari code vulner instal tibbo aggreg scada/hmi authent requir exploit vulner the specif flaw exist within window servic `` aggreg server servic '' ag_server_service.ex through `` ice face '' servlet possibl upload arbitrari java code insid access web path due function allow import applic properti upload xml file An attack leverag vulner execut code context system,f,f,t
cve-2015-7923,2015-10-22,,0.0,westermo weo 4.19.0 use ssl privat key across differ custom instal make easier man-in-the-middl attack defeat cryptograph protect mechan leverag knowledg key,,f,f,f
cve-2015-7935,2015-10-22,,0.0,motorola solut moscad IP gateway allow remot attack read arbitrari file via unspecifi vector,,f,f,f
cve-2015-7914,2015-10-22,,0.0,sauter ey-ws505f0x0 moduweb vision 1.6.0 allow remot attack bypass authent leverag knowledg password hash without knowledg associ password,,f,f,f
cve-2015-7910,2015-10-22,,0.0,exemi telemetri web server reli http locat header indic client unauthor allow remot attack bypass intend access restrict disregard header process respons bodi,,f,f,f
cve-2015-7972,2015-10-23,,0.0,the 1 libxl_set_memory_target function tools/libxl/libxl.c 2 libxl__build_post function tools/libxl/libxl_dom.c xen 3.4.x 4.6.x properli calcul balloon size use populate-on-demand pod system allow local hvm guest user caus denial servic guest crash via unspecifi vector relat `` heavi memori pressur '',,f,f,f
cve-2015-7976,2015-10-23,,0.0,the ntpq saveconfig command ntp 4.1.2 4.2.x 4.2.8p6 4.3 4.3.25 4.3.70 4.3.77 properli filter special charact allow attack caus unspecifi impact via craft filenam,,f,f,f
cve-2015-7975,2015-10-23,,0.0,the nextvar function ntp 4.2.8p6 4.3.x 4.3.90 properli valid length input allow attack caus denial servic applic crash,,f,f,f
cve-2015-7969,2015-10-23,,0.0,multipl memori leak xen 4.0 4.6.x allow local guest administr domain certain permiss caus denial servic memori consumpt via larg number `` teardown '' domain vcpu pointer array alloc use 1 xen_domctl_max_vcpu hypercal xenoprofil state vcpu pointer array alloc use 2 xenoprof_get_buff 3 xenoprof_set_pass hypercal,,f,f,f
cve-2015-7978,2015-10-23,,0.0,ntp 4.2.8p6 4.3.0 4.3.90 allow remot attack caus denial servic stack exhaust via ntpdc relist command trigger recurs travers restrict list,,f,f,f
cve-2015-7970,2015-10-23,,0.0,the p2m_pod_emergency_sweep function arch/x86/mm/p2m-pod.c xen 3.4.x 3.5.x 3.6.x preemptibl allow local x86 hvm guest administr caus denial servic cpu consumpt possibl reboot via craft memori content trigger `` time-consum linear scan '' relat populate-on-demand,,f,f,f
cve-2015-7973,2015-10-23,,0.0,ntp 4.2.8p6 4.3.x 4.3.90 configur broadcast mode allow man-in-the-middl attack conduct replay attack snif network,,f,f,f
cve-2015-7979,2015-10-23,,0.0,ntp 4.2.8p6 4.3.x 4.3.90 allow remot attack caus denial servic client-serv associ tear send broadcast packet invalid authent broadcast client,,f,f,f
cve-2015-7992,2015-10-28,,0.0,sap hana DB 1.00.73.00.389160 newdb100_rel allow remot authent user caus denial servic memori corrupt indexserv crash via unspecifi vector execute_search_rule_set store procedur aka sap secur note 2175928,,f,f,f
cve-2015-7995,2015-10-28,,0.0,the xsltstyleprecomput function preproc.c libxslt 1.1.28 check parent node element allow attack caus denial servic via craft xml file relat `` type confus '' issu,,f,f,f
cve-2015-8004,2015-10-28,,0.0,mediawiki 1.23.11 1.24.x 1.24.4 1.25.x 1.25.3 properli restrict access revis allow remot authent user viewsuppress user right remov revis suppress via craft revisiondelet action return valid chang form,,f,f,f
cve-2015-8007,2015-10-28,,0.0,the echo extens mediwiki properli implement hideus function allow remot authent user see hidden usernam `` non-revis base '' notif demonstr view hidden usernam thank notif,,f,f,f
cve-2015-8005,2015-10-28,,0.0,mediawiki 1.23.11 1.24.x 1.24.4 1.25.x 1.25.3 use thumbnail imagemagick command line argument allow remot attack obtain instal path read metadata png thumbnail file,,f,f,f
cve-2015-8020,2015-10-28,,0.0,cluster data ontap version 8.0 8.3.1 8.3.2 contain default privileg account certain condit use unauthor inform disclosur,,f,f,f
cve-2015-8027,2015-10-29,,0.0,node.j 0.12.x 0.12.9 4.x 4.2.3 5.x 5.1.1 ensur avail parser http socket allow remot attack caus denial servic uncaughtexcept servic outag via pipelin http request,,f,f,f
cve-2015-8026,2015-10-29,,0.0,heap-bas buffer overflow verify_vbr_checksum function exfatfsck exfat-util 1.2.1 allow remot attack caus denial servic infinit loop possibl execut arbitrari code via craft filesystem,,f,f,f
cve-2015-8023,2015-10-29,,0.0,the server implement eap-mschapv2 protocol eap-mschapv2 plugin strongswan 4.2.12 5.x 5.3.4 properli valid local state allow remot attack bypass authent via empti success messag respons initi challeng messag,,f,f,f
cve-2015-8024,2015-10-29,,0.0,mcafe enterpris secur manag esm enterpris secur manager/log manag esmlm enterpris secur manager/receiv esmrec 9.3.x 9.3.2mr19 9.4.x 9.4.2mr9 9.5.x 9.5.0mr8 configur use activ directori ldap authent sourc allow remot attack bypass authent log usernam `` ngcp|ngcp|ngcp '' password,,f,f,f
cve-2015-8028,2015-10-30,2015-10-20,6.8,multipl buffer overflow sap 3D visual enterpris viewer vev allow remot attack execut arbitrari code via craft 1 3dm 2 flic anim file,thi vulner allow remot attack execut arbitrari code vulner instal sap 3D visual enterpris viewer user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl flic anim document with special craft flic document attack trigger heap buffer overflow condit An attack leverag vulner execut arbitrari code context current process,f,f,t
cve-2015-8030,2015-10-30,2015-10-20,6.8,sap 3D visual enterpris viewer vev allow remot attack execut arbitrari code via craft 1 u3d 2 lwo 3 jpeg2000 4 fbx file aka `` out-of-bound index '' vulner,thi vulner allow remot attack execut arbitrari code vulner instal sap 3D visual enterpris viewer user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl fbx file the issu lie failur ensur index valu within bound alloc array An attack leverag vulner execut arbitrari code within context current process,f,f,t
cve-2015-8029,2015-10-30,2015-10-20,6.8,sap 3D visual enterpris viewer vev allow remot attack execut arbitrari code via craft filmbox document trigger memori corrupt,thi vulner allow remot attack execut arbitrari code vulner instal sap 3D visual enterpris viewer user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl filmbox document with special craft filmbox document attack trigger memori corrupt condit An attack leverag vulner execut arbitrari code context current process,f,f,t
cve-2015-8051,2015-11-02,,0.0,the adob premier clip app 1.2.1 io mishandl unspecifi input unknown impact attack vector,,f,f,f
cve-2015-8041,2015-11-02,,0.0,multipl integ overflow ndef record parser hostapd 2.5 wpa_supplic 2.5 allow remot attack caus denial servic process crash infinit loop via larg payload length field valu 1 wp 2 p2p nfc ndef record trigger out-of-bound read,,f,f,f
cve-2015-8039,2015-11-02,2015-10-13,7.5,samsung smartview allow remot attack execut arbitrari code via unspecifi vector 1 dvrsetupsav method stwaxconfig control 2 sendcustompacket method stwaxconfignvr control trigger untrust pointer derefer,thi vulner allow remot attack execut arbitrari code vulner instal samsung smartview user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within stwaxconfignvr control 's sendcustompacket method the control contain untrust pointer derefer vulner It derefer attacker-suppli memori address An attack exploit condit achiev code execut context browser process,f,f,t
