CVE-ID,ZDI Published Date,Severity Score,Description
CVE-2016-4727,2016-09-20,6.9,thi vulner allow local attack escal privileg vulner instal appl OS X An attack must first obtain abil execut low-privileg code target system order exploit vulnerability.th specif flaw exist within iothunderboltfamili kext the issu lie failur properli initi memori prior access An attack leverag vulner escal privileg context kernel
CVE-2016-4697,2016-09-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X An attack must first obtain abil execut low-privileg code target system order exploit vulnerability.th specif flaw exist within applehsspihiddriv kext the issu lie failur properli valid length user-suppli data prior copi buffer An attack leverag vulner escal privileg context kernel
CVE-2016-4700,2016-09-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl appleupstreamusercli kernel extens the issu lie failur valid size buffer prior access An attack leverag vulner execut code within context kernel
CVE-2016-4699,2016-09-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl audioauuc kernel extens the issu lie failur check integ overflow condit alloc buffer An attack leverag vulner execut code within context kernel
CVE-2016-5814,2016-09-19,6.8,thi vulner allow remot attack execut arbitrari code vulner instal rockwel autom rslogix micro starter lite user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within pars rss project file the issu lie failur properli valid length user-suppli data prior copi fixed-length stack-bas buffer An attack leverag vulner execut arbitrari code context process
CVE-2016-4276,2016-09-16,5.1,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process swf data A craft swf trigger read past end alloc buffer An attack could leverag vulner execut code context current process
CVE-2016-4279,2016-09-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within textformat object the issu lie failur properli valid user-suppli data result memori corrupt condit An attack leverag vulner execut code context current process
CVE-2016-3377,2016-09-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process javascript map function implement chakra.dl By perform action javascript attack trigger overflow heap-bas buffer An attack leverag vulner execut arbitrari code context current process
CVE-2016-3247,2016-09-16,2.6,thi vulner allow remot attack disclos sensit inform vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process css white-spac properti By manipul document 's element attack trigger read past end alloc buffer An attack could leverag vulner disclos inform context current process
CVE-2016-3376,2016-09-16,4.3,thi vulner allow remot attack disclos sensit inform vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within msxml By perform action script attack caus pointer reus freed An attack leverag conjunct vulner execut code context current process
CVE-2016-3295,2016-09-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw relat edg handl text node within html document By manipul document 's element attack caus microsoft edg use pointer ctreepo pointer tree :anod An attack leverag vulner execut code context current process
CVE-2016-3292,2016-09-16,6.9,thi vulner allow attack escap enhanc protect mode sandbox vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within usag internet explor add-on instal compon An attack gain code execut within internet explor enhanc protect mode sandbox leverag compon place malici html file predict locat medium integr An attack leverag conjunct vulner execut code context user medium integr
CVE-2016-3294,2016-09-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw relat edg handl text node within html document By manipul document 's element attack forc tree :textnod object memori reus tree :anod object alreadi freed An attack leverag vulner execut code context current process
CVE-2016-3365,2016-09-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft offic excel user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process art data within spreadsheet the issu lie failur properli valid user-suppli data result memori corrupt condit An attack leverag vulner execut arbitrari code context current process
CVE-2016-3354,2016-09-16,4.9,thi vulner allow local attack leak sensit inform vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl ntgdiqueryfont function the issu lie failur sanit buffer return content result leak kernel address An attack leverag vulner leak sensit inform context system
CVE-2016-3353,2016-09-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.an attack craft malici file .url extens If victim open .url file attack execut arbitrari code victim 's machin context user
CVE-2016-5161,2016-09-01,4.3,thi vulner allow remot attack disclos sensit inform vulner instal googl chrome user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within stylepropertyseri class By manipul document 's element attack trigger type confus condit An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-1820,2016-08-29,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within applehda kernel extens the issu lie failur valid user-suppli size prior copi data kernel buffer A local attack leverag vulner escal privileg execut code within context kernel
CVE-2016-4648,2016-08-29,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must open malici file.th specif flaw exist within dspfunclib extens the issu lie failur properli handl error condit lead dangl pointer reus freed An attack leverag vulner rais privileg execut code context root
CVE-2016-1808,2016-08-29,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must open malici file.th specif flaw exist within iohdixcontrol interfac the issu lie failur valid user-suppli function address prior use An attack leverag vulner escal privileg execut code context kernel
CVE-2016-4650,2016-08-29,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must open malici file.th specif flaw exist within iohidfamili kernel extens the issu lie failur valid suppli length valu caus heap buffer overflow An attack leverag vulner escal privileg execut code context kernel
CVE-2016-4270,2016-08-24,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl font stream A craft font stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4268,2016-08-24,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl font stream A craft font stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4269,2016-08-24,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl flatedecod stream A craft flatedecod stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4267,2016-08-24,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl flatedecod stream A craft flatedecod stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4266,2016-08-24,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl flatedecod stream A craft flatedecod stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4265,2016-08-24,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl flatedecod stream A craft flatedecod stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4622,2016-08-18,7.5,thi vulner allow remot attack execut arbitrari code vulner instal appl safari user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl array.splic the issu lie failur ensur array 's length chang process user-suppli argument An attack leverag vulner execut code within context current process
CVE-2016-4622,2016-08-18,7.5,thi vulner allow remot attack execut arbitrari code vulner instal appl safari user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl array.slic the issu lie failur ensur array 's length chang process user-suppli argument An attack leverag vulner execut code within context current process
CVE-2016-6486,2016-08-17,7.2,thi vulner allow local attack execut arbitrari code vulner instal siemen sinema server authent requir exploit vulnerability.th specif flaw exist within configur product the execut new system servic store directori user full control allow new execut swap system servic execut An attack leverag vulner execut code context system
CVE-2016-3191,2016-08-17,5.1,thi vulner allow remot attack execut arbitrari code vulner instal pcre user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within compil regular express the issu lie failur valid compil sub-group occur within bound fixed-s stack buffer An attack leverag vulner execut code within context current process
CVE-2016-5792,2016-08-10,9.3,thi vulner allow remot attack execut arbitrari code vulner instal moxa softcm authent requir exploit vulner the specif flaw exist within getcaminfo.asp script when pars vwid element process fail properli valid user-suppli string use construct sql queri An attack leverag vulner execut arbitrari code context databas access process run administr
CVE-2016-3289,2016-08-09,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor handl user text input web page By manipul document 's element attack forc canchor object memori reus freed An attack leverag vulner execut code context current process
CVE-2016-3308,2016-08-09,6.9,thi vulner allow local attack execut arbitrari code vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl menu item the issu lie failur account special case ambigu whether specifi menu item resid menu submenu An attack leverag vulner escal privileg execut code within context system
CVE-2016-3326,2016-08-09,4.3,thi vulner allow remot attack disclos sensit inform vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th vulner relat microsoft edg construct refer header http request By manipul document 's element attack forc string memori reus freed As result unintend inform includ refer header An attack leverag conjunct vulner execut code context current process
CVE-2016-3318,2016-08-09,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft offic word user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process jpeg embed within rtf file the issu lie failur properli valid user-suppli data result write past end alloc buffer An attack leverag vulner execut arbitrari code context current process
CVE-2016-3322,2016-08-09,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor handl user text input web page By manipul document 's element attack forc cacpcach object memori reus freed An attack leverag vulner execut code context current process
CVE-2016-3309,2016-08-09,6.9,thi vulner allow local attack execut arbitrari code vulner instal microsoft window user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within rgnobj object An integ overflow vulner occur attack combin rectangl special coordin An attack leverag vulner escal privileg execut code context system
CVE-2016-3587,2016-07-21,6.8,thi vulner allow remot attack execut arbitrari code vulner instal oracl java user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within methodhandl class due unsaf handl reflect privileg class insid methodhandl class possibl untrust code gain access privileg method properti thi result remot code execut context current process
CVE-2016-3606,2016-07-21,6.8,thi vulner allow remot attack execut arbitrari code vulner instal oracl java user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within way runtim evalu uniniti object compil gener due unsaf handl privileg class within uniniti object possibl untrust code gain access privileg method properti thi result remot code execut context current process
CVE-2016-3598,2016-07-21,6.8,thi vulner allow remot attack execut arbitrari code vulner instal oracl java user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within implement methodhandl dropargu method due unsaf handl reflect privileg class insid methodhandl class possibl untrust code gain access privileg method properti thi result remot code execut context current process
CVE-2016-3610,2016-07-21,6.8,thi vulner allow remot attack execut arbitrari code vulner instal oracl java user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within implement methodhandles.filterreturnvalu due unsaf handl reflect privileg class insid methodhandl class possibl untrust code gain access privileg method properti thi result remot code execut context current process
CVE-2016-3499,2016-07-21,7.5,thi vulner allow remot attack execut arbitrari code vulner instal oracl weblog authent requir exploit vulnerability.th partitem class weblog fileupload allow remot attack write arbitrari file via null byte file name serial instanc use conjunct specif version oracl java It also allow attack copi file differ locat By copi web applic root directori attack could leverag vulner execut arbitrari code context process
CVE-2016-3510,2016-07-21,7.5,thi vulner allow remot attack execut arbitrari code vulner instal oracl weblog authent requir exploit vulnerability.th specif flaw exist use jboss interceptor librari By send special craft request applic made deseri untrust data handl request An attack leverag vulner execut arbitrari code context process
CVE-2016-3607,2016-07-21,7.5,thi vulner allow remot attack execut arbitrari code vulner instal oracl glassfish server authent requir exploit vulner the partitem class allow remot attack write arbitrari file via null byte file name serial instanc use conjunct specif version oracl java An attack could leverag vulner execut arbitrari code context process
CVE-2016-3586,2016-07-21,7.5,thi vulner allow remot attack execut arbitrari code vulner instal oracl weblog authent requir exploit vulnerability.th specif flaw exist within use jtatransactionmanag It possibl execut arbitrari command upon deseri the attack leverag vulner execut code context process
CVE-2016-4529,2016-07-20,7.5,thi vulner allow remot attack execut arbitrari code vulner instal schneider electr somachin hvac user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within setdataintf method axeditgrid control the control untrust pointer derefer vulner blindli call attacker-suppli memori address A remot attack leverag vulner execut arbitrari code context process
CVE-2016-4646,2016-07-20,4.3,thi vulner allow remot attack leak sensit inform vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl mov file the issu lie failur valid user-suppli valu prior use size paramet call memcpi An attack leverag vulner leak sensit inform context current process
CVE-2016-4647,2016-07-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl dspfunclib the issu lie failur remov refer free object An attack leverag vulner escal privileg execut code context kernel
CVE-2016-4647,2016-07-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl dspfunclib the issu lie failur properli check function id remov item function tabl An attack leverag vulner escal privileg execut code context kernel
CVE-2016-4653,2016-07-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within iopmrootdomain By publish servic attack caus memori corrupt An attack could leverag vulner execut arbitrari code kernel privileg
CVE-2016-4640,2016-07-20,4.4,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within coregraph By interact _xregistercursorwithdata attack caus heap buffer overflow An attack could leverag vulner execut arbitrari code context windowserv
CVE-2016-4633,2016-07-20,6.9,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl appleintelbdwgraph kernel extens the issu lie failur properli check user-suppli argument iokit call An attack leverag vulner execut code within context kernel
CVE-2016-4641,2016-07-20,4.4,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within coregraph By interact _xsetdictionaryforcurrentsess attack caus type confus condit An attack could leverag vulner execut arbitrari code context windowserv
CVE-2016-4652,2016-07-20,3.3,thi vulner allow local attack disclos sensit inform vulner instal appl OS X An attack must first obtain abil execut low-privileg code target system order exploit vulnerability.th specif flaw exist within coregraph modul the issu lie failur properli valid user-suppli data result read past end alloc buffer An attack leverag conjunct vulner escal privileg context windowserv
CVE-2016-4639,2016-07-20,4.4,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within coregraph By interact pkgtransactionwillswitchspac attack caus memori corrupt condit An attack could leverag vulner execut arbitrari code context windowserv
CVE-2016-5810,2016-07-18,6.8,thi vulner allow remot attack disclos sensit inform vulner instal advantech webaccess authent requir exploit vulnerability.th specif flaw exist within upadminpg.asp one project administr view project administr password along system administr 's password An attack leverag vulner escal privileg within system
CVE-2016-4224,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl deleterangetimelineoper object By perform action actionscript attack trigger type confus condit An attack leverag vulner execut code context current process
CVE-2016-4225,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl adbreakplac object By perform action actionscript attack trigger type confus condit An attack leverag vulner execut code context current process
CVE-2016-4174,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within stylesheet object By call parsecss method stylesheet object within specif callback function attack forc dangl pointer reus freed An attack leverag vulner execut arbitrari code context current process
CVE-2016-4222,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl printjob object By set printasbitmap properti specif valu attack caus pointer reus freed An attack leverag vulner execut code context current process
CVE-2016-4223,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob flash user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl adtimelineitem object By perform action actionscript attack trigger type confus condit An attack leverag vulner execut code context current process
CVE-2016-4191,2016-07-12,4.3,thi vulner allow attack leak sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl jpeg2000 file the issu lie failur valid multipl field jpeg2000 file structur An attack leverag vulner disclos content adjac memori
CVE-2016-4198,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif value-of element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-4251,2016-07-12,4.3,thi vulner allow remot attack disclos sensit inform vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl flatedecod stream A craft flatedecod stream trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-4255,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within flatedecod A special craft pdf specif flatedecod stream forc dangl pointer reus freed An attack leverag vulner execut arbitrari code context current process
CVE-2016-4200,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif `` copy-of '' element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-4195,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif `` choos '' element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-4199,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif `` for-each '' element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-4196,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif `` '' element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-4197,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif apply-templ element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-4202,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl xpath express A pdf document specif 'number element xpath express forc adob reader DC write valu past end alloc object An attack leverag vulner execut arbitrari code context current process
CVE-2016-3271,2016-07-12,5.0,thi vulner allow remot attack leak sensit inform vulner instal microsoft chakra user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl arraybuffer.transf the issu lie failur properli initi buffer prior return user An attack leverag vulner leak sensit inform within context current process
CVE-2016-3264,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th vulner relat microsoft edg request permiss user allow websit access devic locat inform exampl gp By perform certain action script attack forc cgeolocationmanag object memori reus freed An attack leverag vulner execut code context current process
CVE-2016-3246,2016-07-12,5.1,thi vulner allow remot attack corrupt memori vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within injecthtmlstream By manipul document 's element attack reveal content memori also caus memori corrupt An attack could leverag vulner execut arbitrari code context current process
CVE-2016-3242,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor keep track tabl row perform layout html tabl By manipul document 's element attack caus internet explor read beyond end array pointer ctablerow object An attack leverag vulner execut code context current process
CVE-2016-3241,2016-07-12,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor keep track tabl row perform layout html tabl By manipul document 's element attack caus internet explor read beyond end array pointer ctablecel object An attack leverag vulner execut code context current process
CVE-2016-4509,2016-07-07,6.8,thi vulner allow remot attack execut arbitrari code vulner instal eaton elcsoft user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within process epc file pars special craft epc file caus elcsoft.ex overwrit tlist object memori An attack leverag vulner execut arbitrari code context process
CVE-2016-4512,2017-08-07,7.5,thi vulner allow remot attack execut arbitrari code vulner instal eaton elcsoft authent requir exploit vulner the specif flaw exist within process network tcp request elcsimulator.ex A craft request caus stack buffer overflow An attack leverag vulner execut arbitrari code context process
CVE-2016-1605,2016-07-07,6.8,thi vulner allow remot attack disclos arbitrari file content vulner instal novel netiq sentinel server authent requir exploit vulner bypass use separ flaw within logonformcontroller.th specif flaw exist within reportviewservlet servlet when filetyp specifi `` preview '' filenam paramet vulner directori travers An attack could leverag vulner read content arbitrari file system
CVE-2016-4523,2016-07-01,7.5,thi vulner allow remot attack execut arbitrari code vulner instal trihedr vtscada authent requir exploit vulnerability.th specif flaw exist within handl wireless applic protocol request the issu lie failur travers user-suppli path An attack leverag vulner execut code context user run servic
CVE-2016-4510,2016-07-01,5.0,thi vulner allow remot attack execut arbitrari code vulner instal trihedr vtscada authent requir exploit vulnerability.th specif flaw exist within handl wireless applic protocol request the issu lie failur properli valid user-suppli filenam An attack leverag vulner disclos content arbitrari file context user run servic
CVE-2016-4532,2016-07-01,5.0,thi vulner allow remot attack disclos sensit inform vulner instal trihedr vtscada authent requir exploit vulnerability.th specif flaw exist within handl wireless applic protocol request the issu lie failur properli restrict path imag retriev An attack leverag vulner disclos content arbitrari file context user run servic
CVE-2016-3443,2016-06-29,6.8,thi vulner allow remot attack leak arbitrari inform vulner instal oracl java user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl font file the issu lie insuffici valid suppli font data java specif font data forc read memori past end alloc object An attack leverag vulner leak arbitrari inform
CVE-2016-4519,2016-06-24,6.8,thi vulner allow remot attack execut arbitrari code vulner instal unitron visilog oplc ide user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within pars vlp file use zip file format the softwar fail valid length filenam field within file copi stack buffer thi vulner leverag attack achiev code execut within context process
CVE-2016-5840,2016-06-22,9.0,thi vulner allow remot attack execut arbitrari code vulner instal trend micro deep discoveri authent requir exploit vulnerability.th specif flaw exist within hotfix_upload.cgi the vulner caus lack input valid pass remot suppli string system call By send craft request vulner system remot attack exploit vulner execut arbitrari code context root
CVE-2016-3231,2016-06-22,6.9,thi vulner allow local attack execut arbitrari code vulner instal microsoft window diagnost hub standard collector An attack must first obtain abil execut low-privileg code target system order exploit vulnerability.th specif flaw exist within diagnosticshub.standardcollector.service.ex the issu lie failur properli valid user-suppli path prior use file oper An attack leverag vulner execut code context system
CVE-2016-3222,2016-06-22,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within implement cbasescript :privatequeryinterfac By perform certain oper script attack caus microsoft edg read uniniti data memori locat stack An attack leverag execut code context current process
CVE-2016-3215,2016-06-22,4.3,thi vulner allow remot attack disclos sensit inform vulner instal microsoft window pdf librari user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl jpeg2000 file A craft number decomposit level cod marker trigger read past end alloc object An attack leverag conjunct vulner execut code context current process
CVE-2016-3203,2016-06-22,4.3,thi vulner allow remot attack disclos sensit inform vulner instal microsoft window pdf librari user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl ae crypt filter A craft length ae crypt filter object trigger read past end alloc buffer An attack leverag conjunct vulner execut arbitrari code context current process
CVE-2016-3199,2016-06-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within implement javascript map method defin type array By perform certain oper script attack caus javascript write outsid bound array An attack leverag execut code context current process
CVE-2016-3199,2016-06-16,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft edg user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within implement javascript filter method defin type array By perform certain oper script attack caus javascript write outsid bound array An attack leverag execut code context current process
CVE-2016-3211,2016-06-16,6.9,thi vulner allow attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within usag method ishdocvwbrok :performdodragdrop An attack gain code execut within internet explor protect mode sandbox leverag method place malici execut file locat user write access An attack leverag vulner execut code context user medium integr
CVE-2016-0200,2016-06-15,6.8,thi vulner allow remot attack execut arbitrari code vulner instal microsoft internet explor user interact requir exploit vulner target must visit malici page open malici file.th vulner relat internet explor keep track link web resourc By manipul document 's element attack caus internet explor use array address array reloc elsewher memori An attack leverag vulner execut code context current process
CVE-2016-4360,2016-06-03,8.5,thi vulner allow remot attack delet arbitrari file vulner instal hewlett packard enterpris loadrunn authent requir exploit vulnerability.th specif flaw exist within import_csv function the issu lie failur restrict file path sent unlink call allow delet arbitrari file system A remot attack leverag vulner caus denial-of-servic condit
CVE-2016-4359,2016-06-03,7.5,thi vulner allow remot attack execut arbitrari code vulner instal hewlett packard enterpris loadrunn authent requir exploit vulnerability.th specif flaw exist within mchan.dll construct share memori file name the issu lie failur valid size user-suppli string prior copi stack-bas buffer An attack leverag vulner execut arbitrari code context current process
CVE-2016-4800,2016-06-03,7.5,thi vulner allow remot attack execut arbitrari code vulner instal eclips jetti authent requir exploit vulnerability.th specif flaw exist within way contexthandl class restrict access protect resourc By issu craft request attack gain access code web applic deploy jetti An attack use knowledg attack web applic addit web applic allow file upload may possibl attack modifi code web applic achiev direct path execut arbitrari code context server process
CVE-2016-1796,2016-05-27,6.8,thi vulner allow attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within getuncompressedbitmaprepresent method the issu lie failur properli valid length user-suppli data prior copi heap-bas buffer An attack leverag vulner execut arbitrari code context user
CVE-2016-1797,2016-05-27,4.6,thi vulner allow remot attack execut arbitrari code vulner instal appl OS X. authent requir exploit vulnerability.th specif flaw exist within sandbox polici fontd process the issu lie failur properli ensur fontvalid binari either exclud polici also sandbox An attack leverag conjunct vulner execut code outsid context safari sandbox
CVE-2016-1094,2016-05-26,6.8,thi vulner allow remot attack execut arbitrari code vulner instal adob reader DC user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within flatedecod A special craft pdf specif flatedecod stream forc dangl pointer reus freed An attack leverag vulner execut arbitrari code context current process
CVE-2016-1804,2016-05-26,4.4,thi vulner allow local attack execut arbitrari code vulner instal appl OS X user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl cfdata object within windowserv process An attack caus cfdata object memori reus freed An attack leverag vulner execut arbitrari code context windowserv
CVE-2016-3088,2016-05-24,7.5,thi vulner allow remot attack execut arbitrari code vulner instal apach activemq authent may may requir exploit vulner accord product configured.th specif flaw exist within fileserv web servic instal part product By issu http put request http move request attack creat arbitrari file server attack control data An attack leverag vulner execut code server context activemq process
